DateTime,measuring,value
2023-02-10 11:30:00,602.94,0.6907334904600001
2023-02-10 12:30:00,,
2023-02-10 13:30:00,,
2023-02-10 14:30:00,,
2023-02-10 15:30:00,,
2023-02-10 16:30:00,,
2023-02-10 17:30:00,1038.705,1.1899497963449999
2023-02-10 18:30:00,,
2023-02-10 19:30:00,,
2023-02-10 20:30:00,,
2023-02-10 21:30:00,,
2023-02-10 22:30:00,,
2023-02-10 23:30:00,,
2023-02-11 00:30:00,,
2023-02-11 01:30:00,,
2023-02-11 02:30:00,,
2023-02-11 03:30:00,,
2023-02-11 04:30:00,,
2023-02-11 05:30:00,,
2023-02-11 06:30:00,,
2023-02-11 07:30:00,,
2023-02-11 08:30:00,,
2023-02-11 09:30:00,,
2023-02-11 10:30:00,,
2023-02-11 11:30:00,,
2023-02-11 12:30:00,,
2023-02-11 13:30:00,,
2023-02-11 14:30:00,,
2023-02-11 15:30:00,,
2023-02-11 16:30:00,,
2023-02-11 17:30:00,,
2023-02-11 18:30:00,,
2023-02-11 19:30:00,,
2023-02-11 20:30:00,,
2023-02-11 21:30:00,,
2023-02-11 22:30:00,,
2023-02-11 23:30:00,,
2023-02-12 00:30:00,,
2023-02-12 01:30:00,,
2023-02-12 02:30:00,,
2023-02-12 03:30:00,,
2023-02-12 04:30:00,,
2023-02-12 05:30:00,,
2023-02-12 06:30:00,,
2023-02-12 07:30:00,,
2023-02-12 08:30:00,,
2023-02-12 09:30:00,,
2023-02-12 10:30:00,,
2023-02-12 11:30:00,,
2023-02-12 12:30:00,,
2023-02-12 13:30:00,,
2023-02-12 14:30:00,,
2023-02-12 15:30:00,,
2023-02-12 16:30:00,,
2023-02-12 17:30:00,,
2023-02-12 18:30:00,,
2023-02-12 19:30:00,,
2023-02-12 20:30:00,,
2023-02-12 21:30:00,,
2023-02-12 22:30:00,,
2023-02-12 23:30:00,,
2023-02-13 00:30:00,,
2023-02-13 01:30:00,,
2023-02-13 02:30:00,,
2023-02-13 03:30:00,,
2023-02-13 04:30:00,,
2023-02-13 05:30:00,,
2023-02-13 06:30:00,,
2023-02-13 07:30:00,,
2023-02-13 08:30:00,,
2023-02-13 09:30:00,,
2023-02-13 10:30:00,,
2023-02-13 11:30:00,,
2023-02-13 12:30:00,,
2023-02-13 13:30:00,,
2023-02-13 14:30:00,,
2023-02-13 15:30:00,,
2023-02-13 16:30:00,,
2023-02-13 17:30:00,,
2023-02-13 18:30:00,,
2023-02-13 19:30:00,,
2023-02-13 20:30:00,,
2023-02-13 21:30:00,,
2023-02-13 22:30:00,,
2023-02-13 23:30:00,,
2023-02-14 00:30:00,,
