DateTime,latitude,longitude,measuring,raw measuring,Hour,Tag,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99
2022-11-21 10:30:00,-28.456899,-48.972999,,-9999.99,10,MISSING,2000.0,0.0,,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-21 10:45:00,-28.456899,-48.972999,,-9999.99,10,MISSING,2000.0,0.0,,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-21 11:00:00,,,,,11,MISSING,2000.0,0.0,,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-21 11:15:00,-28.456899,-48.972999,,-9999.99,11,MISSING,2000.0,0.0,,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-21 11:30:00,-28.456899,-48.972999,,-9999.99,11,MISSING,2000.0,0.0,,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-21 11:45:00,-28.456899,-48.972999,,-9999.99,11,MISSING,2000.0,0.0,,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-21 12:00:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-21 12:15:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-21 12:30:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-21 12:45:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-21 13:00:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-21 13:15:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-21 13:30:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-21 13:45:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-21 14:00:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,0.0,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-21 14:15:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,0.0,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-21 14:30:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,0.0,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-21 14:45:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,0.0,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-21 15:00:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-21 15:15:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-21 15:30:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-21 15:45:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-21 16:00:00,-28.456899,-48.972999,-9999.99,-9999.99,16,MISSING,2000.0,0.0,0.0,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-21 16:15:00,,,,,16,MISSING,2000.0,0.0,,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-21 16:30:00,-28.456899,-48.972999,,-9999.99,16,MISSING,2000.0,0.0,,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-21 16:45:00,-28.456899,-48.972999,,-9999.99,16,MISSING,2000.0,0.0,,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-21 17:00:00,-28.456899,-48.972999,,-9999.99,17,MISSING,2000.0,0.0,,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-21 17:15:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-21 17:30:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-21 17:45:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-21 18:00:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-21 18:15:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-21 18:30:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-21 18:45:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-21 19:00:00,-28.456899,-48.972999,-9999.99,-9999.99,19,MISSING,2000.0,0.0,0.0,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-21 19:15:00,-28.456899,-48.972999,-9999.99,-9999.99,19,MISSING,2000.0,0.0,0.0,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-21 19:30:00,-28.456899,-48.972999,-9999.99,-9999.99,19,MISSING,2000.0,0.0,0.0,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-21 19:45:00,-28.456899,-48.972999,-9999.99,-9999.99,19,MISSING,2000.0,0.0,0.0,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-21 20:00:00,-28.456899,-48.972999,-9999.99,-9999.99,20,MISSING,2000.0,0.0,0.0,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-21 20:15:00,-28.456899,-48.972999,-9999.99,-9999.99,20,MISSING,2000.0,0.0,0.0,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-21 20:30:00,-28.456899,-48.972999,-9999.99,-9999.99,20,MISSING,2000.0,0.0,0.0,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-21 20:45:00,-28.456899,-48.972999,-9999.99,-9999.99,20,MISSING,2000.0,0.0,0.0,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-21 21:00:00,-28.456899,-48.972999,-9999.99,-9999.99,21,MISSING,2000.0,0.0,0.0,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-21 21:15:00,-28.456899,-48.972999,-9999.99,-9999.99,21,MISSING,2000.0,0.0,0.0,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-21 21:30:00,,,,,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-21 21:45:00,-28.456899,-48.972999,,-9999.99,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-21 22:00:00,-28.456899,-48.972999,,-9999.99,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-21 22:15:00,-28.456899,-48.972999,,-9999.99,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-21 22:30:00,-28.456899,-48.972999,-9999.99,-9999.99,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-21 22:45:00,-28.456899,-48.972999,-9999.99,-9999.99,22,MISSING,2000.0,0.0,0.0,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-21 23:00:00,-28.456899,-48.972999,-9999.99,-9999.99,23,MISSING,2000.0,0.0,0.0,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-21 23:15:00,-28.456899,-48.972999,-9999.99,-9999.99,23,MISSING,2000.0,0.0,0.0,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-21 23:30:00,-28.456899,-48.972999,-9999.99,-9999.99,23,MISSING,2000.0,0.0,0.0,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-21 23:45:00,-28.456899,-48.972999,-9999.99,-9999.99,23,MISSING,2000.0,0.0,0.0,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-22 00:00:00,-28.456899,-48.972999,-9999.99,-9999.99,0,MISSING,2000.0,0.0,0.0,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-22 00:15:00,-28.456899,-48.972999,-9999.99,-9999.99,0,MISSING,2000.0,0.0,0.0,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-22 00:30:00,-28.456899,-48.972999,-9999.99,-9999.99,0,MISSING,2000.0,0.0,0.0,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-22 00:45:00,-28.456899,-48.972999,-9999.99,-9999.99,0,MISSING,2000.0,0.0,0.0,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-22 01:00:00,-28.456899,-48.972999,-9999.99,-9999.99,1,MISSING,2000.0,0.0,0.0,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-22 01:15:00,-28.456899,-48.972999,-9999.99,-9999.99,1,MISSING,2000.0,0.0,0.0,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-22 01:30:00,-28.456899,-48.972999,-9999.99,-9999.99,1,MISSING,2000.0,0.0,0.0,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-22 01:45:00,-28.456899,-48.972999,-9999.99,-9999.99,1,MISSING,2000.0,0.0,0.0,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-22 02:00:00,-28.456899,-48.972999,-9999.99,-9999.99,2,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-22 02:15:00,-28.456899,-48.972999,-9999.99,-9999.99,2,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-22 02:30:00,-28.456899,-48.972999,-9999.99,-9999.99,2,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-22 02:45:00,,,,,2,MISSING,2000.0,0.0,,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-22 03:00:00,-28.456899,-48.972999,,-9999.99,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-22 03:15:00,-28.456899,-48.972999,,-9999.99,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-22 03:30:00,-28.456899,-48.972999,,-9999.99,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-22 03:45:00,-28.456899,-48.972999,-9999.99,-9999.99,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-22 04:00:00,-28.456899,-48.972999,-9999.99,-9999.99,4,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-22 04:15:00,-28.456899,-48.972999,-9999.99,-9999.99,4,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-22 04:30:00,-28.456899,-48.972999,-9999.99,-9999.99,4,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-22 04:45:00,-28.456899,-48.972999,-9999.99,-9999.99,4,MISSING,2000.0,0.0,0.0,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-22 05:00:00,-28.456899,-48.972999,-9999.99,-9999.99,5,MISSING,2000.0,0.0,0.0,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-22 05:15:00,-28.456899,-48.972999,-9999.99,-9999.99,5,MISSING,2000.0,0.0,0.0,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-22 05:30:00,-28.456899,-48.972999,-9999.99,-9999.99,5,MISSING,2000.0,0.0,0.0,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-22 05:45:00,-28.456899,-48.972999,-9999.99,-9999.99,5,MISSING,2000.0,0.0,0.0,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-22 06:00:00,-28.456899,-48.972999,-9999.99,-9999.99,6,MISSING,2000.0,0.0,0.0,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-22 06:15:00,-28.456899,-48.972999,-9999.99,-9999.99,6,MISSING,2000.0,0.0,0.0,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-22 06:30:00,-28.456899,-48.972999,-9999.99,-9999.99,6,MISSING,2000.0,0.0,0.0,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-22 06:45:00,-28.456899,-48.972999,-9999.99,-9999.99,6,MISSING,2000.0,0.0,0.0,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-22 07:00:00,-28.456899,-48.972999,-9999.99,-9999.99,7,MISSING,2000.0,0.0,0.0,200,-200,0.105,3.165,-1.505,1.3499999999999996
2022-11-22 07:15:00,-28.456899,-48.972999,-9999.99,-9999.99,7,MISSING,2000.0,0.0,0.0,200,-200,0.105,3.165,-1.505,1.3499999999999996
2022-11-22 07:30:00,-28.456899,-48.972999,-9999.99,-9999.99,7,MISSING,2000.0,0.0,0.0,200,-200,0.105,3.165,-1.505,1.3499999999999996
2022-11-22 07:45:00,-28.456899,-48.972999,-9999.99,-9999.99,7,MISSING,2000.0,0.0,0.0,200,-200,0.105,3.165,-1.505,1.3499999999999996
2022-11-22 08:00:00,,,,,8,MISSING,2000.0,0.0,,200,-200,0.0875,3.42,-1.505,1.3499999999999996
2022-11-22 08:15:00,-28.456899,-48.972999,,-9999.99,8,MISSING,2000.0,0.0,,200,-200,0.0875,3.42,-1.505,1.3499999999999996
2022-11-22 08:30:00,-28.456899,-48.972999,,-9999.99,8,MISSING,2000.0,0.0,,200,-200,0.0875,3.42,-1.505,1.3499999999999996
2022-11-22 08:45:00,-28.456899,-48.972999,,-9999.99,8,MISSING,2000.0,0.0,,200,-200,0.0875,3.42,-1.505,1.3499999999999996
2022-11-22 09:00:00,-28.456899,-48.972999,-9999.99,-9999.99,9,MISSING,2000.0,0.0,,200,-200,0.05500000000000001,5.3825,-1.505,1.3499999999999996
2022-11-22 09:15:00,-28.456899,-48.972999,-9999.99,-9999.99,9,MISSING,2000.0,0.0,0.0,200,-200,0.05500000000000001,5.3825,-1.505,1.3499999999999996
2022-11-22 09:30:00,-28.456899,-48.972999,-9999.99,-9999.99,9,MISSING,2000.0,0.0,0.0,200,-200,0.05500000000000001,5.3825,-1.505,1.3499999999999996
2022-11-22 09:45:00,-28.456899,-48.972999,-9999.99,-9999.99,9,MISSING,2000.0,0.0,0.0,200,-200,0.05500000000000001,5.3825,-1.505,1.3499999999999996
2022-11-22 10:00:00,-28.456899,-48.972999,-9999.99,-9999.99,10,MISSING,2000.0,0.0,0.0,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-22 10:15:00,-28.456899,-48.972999,-9999.99,-9999.99,10,MISSING,2000.0,0.0,0.0,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-22 10:30:00,-28.456899,-48.972999,-9999.99,-9999.99,10,MISSING,2000.0,0.0,0.0,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-22 10:45:00,-28.456899,-48.972999,-9999.99,-9999.99,10,MISSING,2000.0,0.0,0.0,200,-200,0.065,5.2875000000000005,-1.505,1.3499999999999996
2022-11-22 11:00:00,-28.456899,-48.972999,-9999.99,-9999.99,11,MISSING,2000.0,0.0,0.0,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-22 11:15:00,-28.456899,-48.972999,-9999.99,-9999.99,11,MISSING,2000.0,0.0,0.0,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-22 11:30:00,-28.456899,-48.972999,-9999.99,-9999.99,11,MISSING,2000.0,0.0,0.0,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-22 11:45:00,-28.456899,-48.972999,-9999.99,-9999.99,11,MISSING,2000.0,0.0,0.0,200,-200,0.030000000000000002,5.1875,-1.505,1.3499999999999996
2022-11-22 12:00:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-22 12:15:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-22 12:30:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-22 12:45:00,-28.456899,-48.972999,-9999.99,-9999.99,12,MISSING,2000.0,0.0,0.0,200,-200,0.115,3.8875,-1.505,1.3499999999999996
2022-11-22 13:00:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-22 13:15:00,-28.456899,-48.972999,-9999.99,-9999.99,13,MISSING,2000.0,0.0,0.0,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-22 13:30:00,,,,,13,MISSING,2000.0,0.0,,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-22 13:45:00,-28.456899,-48.972999,,-9999.99,13,MISSING,2000.0,0.0,,200,-200,0.115,5.055,-1.505,1.3499999999999996
2022-11-22 14:00:00,-28.456899,-48.972999,,-9999.99,14,MISSING,2000.0,0.0,,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-22 14:15:00,-28.456899,-48.972999,,-9999.99,14,MISSING,2000.0,0.0,,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-22 14:30:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-22 14:45:00,-28.456899,-48.972999,-9999.99,-9999.99,14,MISSING,2000.0,0.0,0.0,200,-200,0.085,5.0775,-1.505,1.3499999999999996
2022-11-22 15:00:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-22 15:15:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-22 15:30:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-22 15:45:00,-28.456899,-48.972999,-9999.99,-9999.99,15,MISSING,2000.0,0.0,0.0,200,-200,0.08,4.87,-1.505,1.3499999999999996
2022-11-22 16:00:00,-28.456899,-48.972999,-9999.99,-9999.99,16,MISSING,2000.0,0.0,0.0,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-22 16:15:00,-28.456899,-48.972999,-9999.99,-9999.99,16,MISSING,2000.0,0.0,0.0,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-22 16:30:00,-28.456899,-48.972999,-9999.99,-9999.99,16,MISSING,2000.0,0.0,0.0,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-22 16:45:00,-28.456899,-48.972999,-9999.99,-9999.99,16,MISSING,2000.0,0.0,0.0,200,-200,0.095,5.272499999999999,-1.505,1.3499999999999996
2022-11-22 17:00:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-22 17:15:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-22 17:30:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-22 17:45:00,-28.456899,-48.972999,-9999.99,-9999.99,17,MISSING,2000.0,0.0,0.0,200,-200,0.1,5.8275,-1.505,1.3499999999999996
2022-11-22 18:00:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-22 18:15:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-22 18:30:00,-28.456899,-48.972999,-9999.99,-9999.99,18,MISSING,2000.0,0.0,0.0,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-22 18:45:00,,,,,18,MISSING,2000.0,0.0,,200,-200,0.0675,5.48,-1.505,1.3499999999999996
2022-11-22 19:00:00,-28.456899,-48.972999,,-9999.99,19,MISSING,2000.0,0.0,,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-22 19:15:00,-28.456899,-48.972999,,-9999.99,19,MISSING,2000.0,0.0,,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-22 19:30:00,-28.456899,-48.972999,,-9999.99,19,MISSING,2000.0,0.0,,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-22 19:45:00,,,,,19,MISSING,2000.0,0.0,,200,-200,0.17500000000000002,6.3225,-1.505,1.3499999999999996
2022-11-22 20:00:00,,,,,20,MISSING,2000.0,0.0,,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-22 20:15:00,,,,,20,MISSING,2000.0,0.0,,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-22 20:30:00,,,,,20,MISSING,2000.0,0.0,,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-22 20:45:00,,,,,20,MISSING,2000.0,0.0,,200,-200,0.0925,7.67,-1.505,1.3499999999999996
2022-11-22 21:00:00,,,,,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-22 21:15:00,,,,,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-22 21:30:00,,,,,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-22 21:45:00,,,,,21,MISSING,2000.0,0.0,,200,-200,0.115,9.9025,-1.505,1.3499999999999996
2022-11-22 22:00:00,,,,,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-22 22:15:00,,,,,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-22 22:30:00,,,,,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-22 22:45:00,,,,,22,MISSING,2000.0,0.0,,200,-200,0.1225,7.029999999999999,-1.505,1.3499999999999996
2022-11-22 23:00:00,,,,,23,MISSING,2000.0,0.0,,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-22 23:15:00,,,,,23,MISSING,2000.0,0.0,,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-22 23:30:00,,,,,23,MISSING,2000.0,0.0,,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-22 23:45:00,,,,,23,MISSING,2000.0,0.0,,200,-200,0.12,5.005,-1.505,1.3499999999999996
2022-11-23 00:00:00,,,,,0,MISSING,2000.0,0.0,,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-23 00:15:00,,,,,0,MISSING,2000.0,0.0,,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-23 00:30:00,,,,,0,MISSING,2000.0,0.0,,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-23 00:45:00,,,,,0,MISSING,2000.0,0.0,,200,-200,0.1225,5.07,-1.505,1.3499999999999996
2022-11-23 01:00:00,,,,,1,MISSING,2000.0,0.0,,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-23 01:15:00,,,,,1,MISSING,2000.0,0.0,,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-23 01:30:00,,,,,1,MISSING,2000.0,0.0,,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-23 01:45:00,,,,,1,MISSING,2000.0,0.0,,200,-200,0.1225,4.82,-1.505,1.3499999999999996
2022-11-23 02:00:00,,,,,2,MISSING,2000.0,0.0,,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-23 02:15:00,,,,,2,MISSING,2000.0,0.0,,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-23 02:30:00,,,,,2,MISSING,2000.0,0.0,,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-23 02:45:00,,,,,2,MISSING,2000.0,0.0,,200,-200,0.07,4.3149999999999995,-1.505,1.3499999999999996
2022-11-23 03:00:00,,,,,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-23 03:15:00,,,,,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-23 03:30:00,,,,,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-23 03:45:00,,,,,3,MISSING,2000.0,0.0,,200,-200,0.0625,4.405,-1.505,1.3499999999999996
2022-11-23 04:00:00,,,,,4,MISSING,2000.0,0.0,,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-23 04:15:00,,,,,4,MISSING,2000.0,0.0,,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-23 04:30:00,,,,,4,MISSING,2000.0,0.0,,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-23 04:45:00,,,,,4,MISSING,2000.0,0.0,,200,-200,0.07,4.2250000000000005,-1.505,1.3499999999999996
2022-11-23 05:00:00,,,,,5,MISSING,2000.0,0.0,,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-23 05:15:00,,,,,5,MISSING,2000.0,0.0,,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-23 05:30:00,,,,,5,MISSING,2000.0,0.0,,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-23 05:45:00,,,,,5,MISSING,2000.0,0.0,,200,-200,0.065,3.8475,-1.505,1.3499999999999996
2022-11-23 06:00:00,,,,,6,MISSING,2000.0,0.0,,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-23 06:15:00,,,,,6,MISSING,2000.0,0.0,,200,-200,0.0475,3.875,-1.505,1.3499999999999996
2022-11-23 06:30:00,,,,,6,MISSING,2000.0,0.0,,200,-200,0.0475,3.875,-1.505,1.3499999999999996
