DateTime,latitude,longitude,measuring,raw measuring,Hour,value,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99,Count,Std,Tag
2023-02-07 10:30:00,-28.456899,-48.972999,40.13125,41.0475,10,0.07878567,20000.0,15.0,1.0149999999999988,3000.0,-3000.0,20.8925,43.510000000000005,-2.3400000000000034,2.650000000000002,4,0.8187528625904187,VALID
2023-02-07 11:30:00,-28.456899,-48.972999,42.3825,43.095,11,0.083205324,20000.0,15.0,0.5912500000000005,3000.0,-3000.0,21.229999999999997,45.394999999999996,-2.3400000000000034,2.650000000000002,4,0.7795137373174815,VALID
2023-02-07 12:30:00,-28.456899,-48.972999,42.730000000000004,41.9825,12,0.083887536,20000.0,15.0,-0.3224999999999998,3000.0,-3000.0,21.5375,46.765,-2.3400000000000034,2.650000000000002,4,0.5615306462399614,VALID
2023-02-07 13:30:00,-28.456899,-48.972999,41.57125,41.495,13,0.081612678,20000.0,15.0,-0.14750000000000085,3000.0,-3000.0,21.8175,46.817499999999995,-2.3400000000000034,2.650000000000002,4,0.15418468363188964,VALID
2023-02-07 14:30:00,-28.456899,-48.972999,41.073750000000004,40.12,14,0.08063598599999999,20000.0,15.0,-0.1587499999999995,3000.0,-3000.0,21.345,46.3525,-2.3400000000000034,2.650000000000002,4,0.2068161421810822,VALID
2023-02-07 15:30:00,-28.456899,-48.972999,40.50625,39.895,15,0.07952187,20000.0,15.0,-0.21750000000000114,3000.0,-3000.0,21.347500000000004,44.97,-2.3400000000000034,2.650000000000002,4,0.38132171456658775,VALID
2023-02-07 16:30:00,-28.456899,-48.972999,40.31,39.51,16,0.07913659199999999,20000.0,15.0,0.04125000000000156,3000.0,-3000.0,20.9,43.5,-2.3400000000000034,2.650000000000002,4,0.12864680330268694,VALID
2023-02-07 17:30:00,-28.456899000000003,-48.972998999999994,36.77166666666667,33.910000000000004,17,0.072190136,20000.0,15.0,-1.5450000000000017,3000.0,-3000.0,20.3875,41.095,-2.3400000000000034,2.650000000000002,3,1.295090086956633,VALID
2023-02-07 18:30:00,-28.456899000000003,-48.972998999999994,29.296666666666667,29.406666666666666,18,0.057515216,20000.0,15.0,-0.2900000000000003,3000.0,-3000.0,19.895,38.5375,-2.3400000000000034,2.650000000000002,3,0.05484827557301379,VALID
2023-02-07 19:30:00,-28.456899,-48.972999,28.585,27.7375,19,0.056118072,20000.0,15.0,-0.4137500000000003,3000.0,-3000.0,18.880000000000003,32.855000000000004,-2.3400000000000034,2.650000000000002,4,0.7624412545676332,VALID
