DateTime,latitude,longitude,measuring,raw measuring,Hour,value,UPPER LIMIT,LOWER LIMIT,CHANGE POINT,QTLE01,QTLE99,Diff,Max Diff,Min Diff,Count,Std,Tag
2022-12-01 20:30:00,-28.456899,-48.972999,77.535,77.42,20,203.164913979,20000.0,15.0,0.0,58.8325,99.935,-0.04000000000000625,200.0,-200.0,1,,LOWSAMPLES
2022-12-01 21:30:00,-28.456899,-48.972999,77.8175,78.165,21,203.9051485595,20000.0,15.0,0.0,58.8275,100.0625,0.19000000000000128,200.0,-200.0,4,0.3394480814498769,VALID
2022-12-01 22:30:00,-28.456899,-48.972999,78.29,78.235,22,205.143240026,20000.0,15.0,0.0,60.8075,100.12,-0.01875000000000071,200.0,-200.0,4,0.05999999999999674,VALID
2022-12-01 23:30:00,-28.456899,-48.972999,78.38125,78.47,23,205.38234234625,20000.0,15.0,0.0,64.0975,100.14,0.0625,200.0,-200.0,4,0.08035079339994523,VALID
2022-12-02 00:30:00,-28.456899,-48.972999,78.5275,78.5925,0,205.7655611335,20000.0,15.0,0.0,66.0275,100.15,0.02499999999999858,200.0,-200.0,4,0.04481443219915914,VALID
2022-12-02 01:30:00,-28.456899,-48.972999,78.30375,78.1225,1,205.17926914275,20000.0,15.0,0.0,67.3725,100.17,-0.11874999999999858,200.0,-200.0,4,0.20729909953173678,VALID
2022-12-02 02:30:00,-28.456899,-48.972999,77.92250000000001,77.7775,2,204.18027999650002,20000.0,15.0,0.0,68.35,100.21,-0.08749999999999858,200.0,-200.0,4,0.13762872762132866,VALID
2022-12-02 03:30:00,,,,,3,,,,,,,,,,0,,LOWSAMPLES
2022-12-02 04:30:00,-28.456899,-48.972999,77.38375,77.3225,4,202.76859369475,20000.0,15.0,0.0,71.07,100.2775,-0.041666666666666664,200.0,-200.0,4,0.05452445934318821,VALID
2022-12-02 05:30:00,-28.456899,-48.972999,77.23375,77.2175,5,202.37554878474998,20000.0,15.0,0.0,68.28999999999999,100.2825,-0.03125,200.0,-200.0,4,0.040078048854694424,VALID
2022-12-02 06:30:00,-28.456899,-48.972999,77.42625000000001,77.6375,6,202.87995641925002,20000.0,15.0,0.0,65.98249999999999,100.2925,0.11000000000000298,200.0,-200.0,4,0.1802948973210295,VALID
2022-12-02 07:30:00,-28.456899,-48.972999,78.325,78.7475,7,205.234950505,20000.0,15.0,0.0,51.3,100.17,0.30499999999999616,200.0,-200.0,4,0.4819232304008623,VALID
2022-12-02 08:30:00,-28.456899,-48.972999,79.14125,79.64,8,207.37376989025,20000.0,15.0,0.0,39.1275,99.97999999999999,0.19375000000000142,200.0,-200.0,4,0.35017555121204785,VALID
2022-12-02 09:30:00,-28.456899,-48.972999,80.5425,80.72,9,211.0454644245,20000.0,15.0,0.0,35.3725,99.405,0.28249999999999886,200.0,-200.0,4,0.22051077071200137,VALID
2022-12-02 10:30:00,-28.456899,-48.972999,80.70875,80.285,10,211.48108919975,20000.0,15.0,0.0,29.665,98.655,-0.1112499999999983,200.0,-200.0,4,0.2630708079586118,VALID
2022-12-02 11:30:00,-28.456899,-48.972999,79.11125,78.55,11,207.29516090825,20000.0,15.0,0.0,28.195,98.68,-0.46125000000000327,200.0,-200.0,4,0.5781633996256391,VALID
2022-12-02 12:30:00,-28.456899,-48.972999,76.60375,73.84,12,200.72476016275,20000.0,15.0,0.0,26.55,98.76750000000001,-1.2874999999999979,200.0,-200.0,4,2.329157125800381,VALID
2022-12-02 13:30:00,-28.456899,-48.972999,72.69125,73.6575,13,190.47283876025,20000.0,15.0,0.0,23.495,99.275,-0.057500000000000995,200.0,-200.0,4,0.46910153485146683,VALID
2022-12-02 14:30:00,-28.456899,-48.972999,74.46875,75.10499999999999,14,195.13042094374998,20000.0,15.0,0.0,25.599999999999998,99.24000000000001,0.4250000000000007,200.0,-200.0,4,0.2642717982179216,VALID
2022-12-02 15:30:00,-28.456899,-48.972999,74.77875,73.8925,15,195.94271375775003,20000.0,15.0,0.0,25.9825,99.24000000000001,-0.37624999999999886,200.0,-200.0,4,1.144205510387012,VALID
2022-12-02 16:30:00,-28.456899,-48.972999,74.01624999999999,74.4075,16,193.94473546525,20000.0,15.0,0.0,28.73,99.3375,0.2937499999999993,200.0,-200.0,4,0.5982944509186083,VALID
2022-12-02 17:30:00,-28.456899,-48.972999,73.965,73.55,17,193.81044512100001,20000.0,15.0,0.0,30.275000000000002,99.39999999999999,-0.4712499999999977,200.0,-200.0,4,1.004821708894998,VALID
2022-12-02 18:30:00,-28.456899,-48.972999,76.87,80.7725,18,201.422414878,20000.0,15.0,0.0,35.3225,99.69500000000001,2.3824999999999967,200.0,-200.0,4,4.32095861277718,VALID
2022-12-02 19:30:00,-28.456899,-48.972999,82.66875,82.0275,19,216.61687602375,20000.0,15.0,0.0,47.845,99.8025,-0.054999999999999716,200.0,-200.0,4,0.5173872663038107,VALID
2022-12-02 20:30:00,-28.456899,-48.972999,80.34625,79.745,20,210.53123066725,20000.0,15.0,0.0,58.8325,99.935,-0.5624999999999964,200.0,-200.0,4,0.6389102049584072,VALID
2022-12-02 21:30:00,-28.456899,-48.972999,79.26625000000001,79.15,21,207.70130731525,20000.0,15.0,0.0,58.8275,100.0625,-0.11625000000000085,200.0,-200.0,4,0.11585731166683617,VALID
2022-12-02 22:30:00,-28.456899,-48.972999,79.38125,79.285,22,208.00264174625,20000.0,15.0,0.0,60.8075,100.12,0.03499999999999659,200.0,-200.0,4,0.07364045536704993,VALID
2022-12-02 23:30:00,-28.456899,-48.972999,78.72999999999999,78.4225,23,206.296171762,20000.0,15.0,0.0,64.0975,100.14,-0.23375000000000057,200.0,-200.0,4,0.29841246622754053,VALID
2022-12-03 00:30:00,-28.456899,-48.972999,78.11875,78.0125,0,204.69451375375002,20000.0,15.0,0.0,66.0275,100.15,-0.0849999999999973,200.0,-200.0,4,0.08663861725582134,VALID
2022-12-03 01:30:00,-28.456899,-48.972999,77.86,77.815,1,204.016511284,20000.0,15.0,0.0,67.3725,100.17,-0.057500000000000995,200.0,-200.0,4,0.06519202405203287,VALID
2022-12-03 02:30:00,-28.456899,-48.972999,77.74625,77.64750000000001,2,203.71845222725,20000.0,15.0,0.0,68.35,100.21,-0.042500000000000426,200.0,-200.0,4,0.07420411039828048,VALID
2022-12-03 03:30:00,-28.456899,-48.972999,77.48375,77.41749999999999,3,203.03062363475,20000.0,15.0,0.0,71.28,100.33,-0.05625000000000213,200.0,-200.0,4,0.057644745351741404,VALID
2022-12-03 04:30:00,-28.456899,-48.972999,77.31,77.245,4,202.575346614,20000.0,15.0,0.0,71.07,100.2775,-0.0449999999999946,200.0,-200.0,4,0.05816642788871373,VALID
2022-12-03 05:30:00,-28.456899,-48.972999,77.16749999999999,77.1175,5,202.2019539495,20000.0,15.0,0.0,68.28999999999999,100.2825,-0.032500000000002416,200.0,-200.0,4,0.041331989225450734,VALID
2022-12-03 06:30:00,-28.456899,-48.972999,76.915,76.6825,6,201.54032835100003,20000.0,15.0,0.0,65.98249999999999,100.2925,-0.10874999999999702,200.0,-200.0,4,0.17611549240956834,VALID
2022-12-03 07:30:00,-28.456899,-48.972999,76.78,77.005,7,201.18658793199998,20000.0,15.0,0.0,51.3,100.17,0.10124999999999673,200.0,-200.0,4,0.23334523779156086,VALID
2022-12-03 08:30:00,-28.456899,-48.972999,77.62875,78.1625,8,203.41056704775,20000.0,15.0,0.0,39.1275,99.97999999999999,0.27124999999999844,200.0,-200.0,4,0.4403667978704375,VALID
2022-12-03 09:30:00,-28.456899,-48.972999,78.55625,78.48,9,205.84089474125,20000.0,15.0,0.0,35.3725,99.405,0.07000000000000028,200.0,-200.0,4,0.08320406640704525,VALID
2022-12-03 10:30:00,-28.456899,-48.972999,78.05000000000001,77.77250000000001,10,204.51436817,20000.0,15.0,0.0,29.665,98.655,-0.17999999999999972,200.0,-200.0,4,0.2708935830420138,VALID
2022-12-03 11:30:00,-28.456899,-48.972999,77.68875,77.7525,11,203.56778501175,20000.0,15.0,0.0,28.195,98.68,0.012500000000002842,200.0,-200.0,4,0.0612882533606597,VALID
2022-12-03 12:30:00,-28.456899,-48.972999,77.92625,78.0025,12,204.19010611925,20000.0,15.0,0.0,26.55,98.76750000000001,0.05624999999999858,200.0,-200.0,4,0.06316314853878581,VALID
2022-12-03 13:30:00,-28.456899,-48.972999,77.985,78.02,13,204.344048709,20000.0,15.0,0.0,23.495,99.275,-0.006250000000001421,200.0,-200.0,4,0.012247448713921189,VALID
2022-12-03 14:30:00,-28.456899,-48.972999,73.94874999999999,69.6675,14,193.76786525575,20000.0,15.0,0.0,25.599999999999998,99.24000000000001,-2.1237499999999976,200.0,-200.0,4,3.8205156174701407,VALID
2022-12-03 15:30:00,-28.456899,-48.972999,68.92625,69.45,15,180.60741151925,20000.0,15.0,0.0,25.9825,99.24000000000001,0.03874999999999673,200.0,-200.0,4,0.4724999999999966,VALID
2022-12-03 16:30:00,-28.456899,-48.972999,70.36125,70.47749999999999,16,184.36754115825,20000.0,15.0,0.0,28.73,99.3375,0.20500000000000185,200.0,-200.0,4,0.06408002808988178,VALID
2022-12-03 17:30:00,-28.456899,-48.972999,75.31375,78.865,17,197.34457393675,20000.0,15.0,0.0,30.275000000000002,99.39999999999999,2.504999999999999,200.0,-200.0,4,4.261131256290198,VALID
2022-12-03 18:30:00,-28.456899,-48.972999,79.7875,79.1475,18,209.0671383775,20000.0,15.0,0.0,35.3225,99.69500000000001,-0.3374999999999986,200.0,-200.0,4,0.6032895932579393,VALID
2022-12-03 19:30:00,-28.456899,-48.972999,78.2025,77.6975,19,204.9139638285,20000.0,15.0,0.0,47.845,99.8025,-0.3774999999999977,200.0,-200.0,4,0.5219275173176124,VALID
2022-12-03 20:30:00,-28.456899,-48.972999,77.075,76.4525,20,201.959576255,20000.0,15.0,0.0,58.8325,99.935,-0.26875000000000426,200.0,-200.0,4,0.38925141832325577,VALID
2022-12-03 21:30:00,-28.456899,-48.972999,75.29375,74.905,21,197.29216794875,20000.0,15.0,0.0,58.8275,100.0625,-0.39624999999999844,200.0,-200.0,4,0.405182572017446,VALID
2022-12-03 22:30:00,-28.456899,-48.972999,75.90375,76.5375,22,198.89055058275,20000.0,15.0,0.0,60.8075,100.12,0.40500000000000114,200.0,-200.0,4,0.7610998072964421,VALID
2022-12-03 23:30:00,-28.456899,-48.972999,76.4325,76.2875,23,200.2760338905,20000.0,15.0,0.0,64.0975,100.14,-0.07624999999999815,200.0,-200.0,4,0.1335727018019249,VALID
2022-12-04 00:30:00,-28.456899,-48.972999,76.165,76.1825,0,199.575103801,20000.0,15.0,0.0,66.0275,100.15,-0.028750000000002274,200.0,-200.0,4,0.024152294576984455,VALID
2022-12-04 01:30:00,-28.456899,-48.972999,76.3025,76.34,1,199.9353949685,20000.0,15.0,0.0,67.3725,100.17,0.04374999999999929,200.0,-200.0,4,0.051720402163940006,VALID
2022-12-04 02:30:00,-28.456899,-48.972999,76.30875,76.3325,2,199.95177183975,20000.0,15.0,0.0,68.35,100.21,0.0012500000000024158,200.0,-200.0,4,0.018874586088179473,VALID
2022-12-04 03:30:00,-28.456899,-48.972999,76.35625,76.3775,3,200.07623606125,20000.0,15.0,0.0,71.28,100.33,0.00999999999999801,200.0,-200.0,4,0.014361406616352212,VALID
2022-12-04 04:30:00,-28.456899,-48.972999,76.3875,76.32499999999999,4,200.15812041750002,20000.0,15.0,0.0,71.07,100.2775,-0.01624999999999943,200.0,-200.0,4,0.05678908345800708,VALID
2022-12-04 05:30:00,-28.456899,-48.972999,76.205,76.1725,5,199.67991577700002,20000.0,15.0,0.0,68.28999999999999,100.2825,-0.03500000000000014,200.0,-200.0,4,0.03240370349204041,VALID
2022-12-04 06:30:00,-28.456899,-48.972999,75.96000000000001,75.78,6,199.037942424,20000.0,15.0,0.0,65.98249999999999,100.2925,-0.10375000000000156,200.0,-200.0,4,0.17916472867169433,VALID
2022-12-04 07:30:00,-28.456899,-48.972999,75.945,76.2775,7,198.998637933,20000.0,15.0,0.0,51.3,100.17,0.15000000000000213,200.0,-200.0,4,0.2923468259904075,VALID
2022-12-04 08:30:00,-28.456899,-48.972999,76.70124999999999,76.77,8,200.98023935425,20000.0,15.0,0.0,39.1275,99.97999999999999,0.10124999999999673,200.0,-200.0,4,0.07215434844831321,VALID
2022-12-04 09:30:00,-28.456899,-48.972999,77.00125,77.14500000000001,9,201.76632917425002,20000.0,15.0,0.0,35.3725,99.405,0.10125000000000384,200.0,-200.0,4,0.1718223404178534,VALID
2022-12-04 10:30:00,-28.456899,-48.972999,77.125,77.1175,10,202.090591225,20000.0,15.0,0.0,29.665,98.655,-0.010000000000001563,200.0,-200.0,4,0.0,VALID
2022-12-04 11:30:00,-28.456899,-48.972999,77.12125,77.02250000000001,11,202.08076510225,20000.0,15.0,0.0,28.195,98.68,-0.03249999999999886,200.0,-200.0,4,0.08957073554831832,VALID
2022-12-04 12:30:00,-28.456899,-48.972999,77.0175,76.9525,12,201.8089090395,20000.0,15.0,0.0,26.55,98.76750000000001,0.018749999999997158,200.0,-200.0,4,0.0606217782649048,VALID
2022-12-04 13:30:00,-28.456899,-48.972999,73.05000000000001,70.0375,13,191.41287117000002,20000.0,15.0,0.0,23.495,99.275,-1.8074999999999974,200.0,-200.0,4,3.0993251953718333,VALID
2022-12-04 14:30:00,-28.456899,-48.972999,69.0025,69.17,14,180.8072093485,20000.0,15.0,0.0,25.599999999999998,99.24000000000001,-0.146250000000002,200.0,-200.0,4,0.26348624252510355,VALID
2022-12-04 15:30:00,-28.456899,-48.972999,69.8625,70.75999999999999,15,183.06066683249998,20000.0,15.0,0.0,25.9825,99.24000000000001,0.447499999999998,200.0,-200.0,4,0.8440922145516185,VALID
2022-12-04 16:30:00,-28.456899,-48.972999,71.49,71.545,16,187.32520410599997,20000.0,15.0,0.0,28.73,99.3375,0.2325000000000017,200.0,-200.0,4,0.4502221673796289,VALID
2022-12-04 17:30:00,-28.456899,-48.972999,73.22875,75.9925,17,191.88124968775,20000.0,15.0,0.0,30.275000000000002,99.39999999999999,0.995000000000001,200.0,-200.0,4,1.852032104653332,VALID
2022-12-04 18:30:00,-28.456899,-48.972999,80.50625,79.95,18,210.95047857125002,20000.0,15.0,0.0,35.3225,99.69500000000001,0.9974999999999987,200.0,-200.0,4,0.5213024553941817,VALID
2022-12-04 19:30:00,-28.456899,-48.972999,78.3075,77.7375,19,205.1890952655,20000.0,15.0,0.0,47.845,99.8025,-0.5487499999999983,200.0,-200.0,4,0.5045377422287909,VALID
2022-12-04 20:30:00,-28.456899,-48.972999,76.755,76.1525,20,201.121080447,20000.0,15.0,0.0,58.8325,99.935,-0.40500000000000114,200.0,-200.0,4,0.5232430920072743,VALID
2022-12-04 21:30:00,-28.456899,-48.972999,75.23875,74.52,21,197.14805148175,20000.0,15.0,0.0,58.8275,100.0625,-0.39624999999999844,200.0,-200.0,4,0.5089429404821955,VALID
2022-12-04 22:30:00,-28.456899,-48.972999,73.53875,73.0575,22,192.69354250175002,20000.0,15.0,0.0,60.8075,100.12,-0.3150000000000013,200.0,-200.0,4,0.22395591083960845,VALID
2022-12-04 23:30:00,-28.456899,-48.972999,72.50874999999999,72.3475,23,189.99463411975,20000.0,15.0,0.0,64.0975,100.14,-0.23874999999999957,200.0,-200.0,4,0.24105238019982234,VALID
2022-12-05 00:30:00,-28.456899,-48.972999,72.13374999999999,72.0275,0,189.01202184475,20000.0,15.0,0.25,66.0275,100.15,-0.08749999999999858,200.0,-200.0,4,0.1285414978388933,VALID
2022-12-05 01:30:00,-28.456899,-48.972999,71.60624999999999,71.43,1,187.62981391124998,20000.0,15.0,0.0,67.3725,100.17,-0.14000000000000412,200.0,-200.0,4,0.16509466981100077,VALID
2022-12-05 02:30:00,-28.456899,-48.972999,71.47,71.5175,2,187.272798118,20000.0,15.0,0.0,68.35,100.21,3.552713678800501e-15,200.0,-200.0,4,0.0715308791129159,VALID
2022-12-05 03:30:00,-28.456899,-48.972999,71.37375,71.325,3,187.02059430075,20000.0,15.0,0.0,71.28,100.33,-0.008749999999999147,200.0,-200.0,4,0.01600781059358569,VALID
2022-12-05 04:30:00,-28.456899,-48.972999,71.23125,71.11500000000001,4,186.64720163625,20000.0,15.0,0.0,71.07,100.2775,-0.06875000000000142,200.0,-200.0,4,0.09732890971682792,VALID
2022-12-05 05:30:00,-28.456899,-48.972999,71.0875,70.985,5,186.27053359750002,20000.0,15.0,0.0,68.28999999999999,100.2825,-0.010000000000001563,200.0,-200.0,4,0.10594810050208286,VALID
2022-12-05 06:30:00,-28.456899,-48.972999,70.8825,70.8275,6,185.7333722205,20000.0,15.0,0.0,65.98249999999999,100.2925,-0.08749999999999858,200.0,-200.0,4,0.14367208033109746,VALID
2022-12-05 07:30:00,-28.456899,-48.972999,70.7025,70.7075,7,185.26171832850002,20000.0,15.0,0.0,51.3,100.17,-0.0012499999999988631,200.0,-200.0,4,0.02533114025595729,VALID
2022-12-05 08:30:00,-28.456899,-48.972999,71.41749999999999,73.45,8,187.1352323995,20000.0,15.0,0.0,39.1275,99.97999999999999,0.53125,200.0,-200.0,4,0.9508285860237967,VALID
2022-12-05 09:30:00,-28.456899,-48.972999,76.87,77.14750000000001,9,201.422414878,20000.0,15.0,0.0,35.3725,99.405,1.0850000000000009,200.0,-200.0,4,0.6735973079914575,VALID
2022-12-05 10:30:00,-28.456899,-48.972999,76.44749999999999,75.9125,10,200.3153383815,20000.0,15.0,0.0,29.665,98.655,-0.3162500000000037,200.0,-200.0,4,0.438377691038219,VALID
2022-12-05 11:30:00,-28.456899,-48.972999,75.245,74.9375,11,197.164428353,20000.0,15.0,0.0,28.195,98.68,-0.2524999999999977,200.0,-200.0,4,0.2555712555563877,VALID
2022-12-05 12:30:00,-28.456899,-48.972999,74.3125,72.16,12,194.7209991625,20000.0,15.0,0.0,26.55,98.76750000000001,-0.5037500000000001,200.0,-200.0,4,0.9511615705721765,VALID
2022-12-05 13:30:00,-28.456899,-48.972999,72.25,72.2475,13,189.31663165000003,20000.0,15.0,0.0,23.495,99.275,-0.15249999999999986,200.0,-200.0,4,0.03464101615138091,VALID
2022-12-05 14:30:00,-28.456899,-48.972999,65.2075,61.082499999999996,14,170.8631731255,20000.0,15.0,0.0,25.599999999999998,99.24000000000001,-2.9574999999999996,200.0,-200.0,4,4.520946619164328,VALID
2022-12-05 15:30:00,-28.456899,-48.972999,59.1,59.269999999999996,15,154.85969454000002,20000.0,15.0,0.0,25.9825,99.24000000000001,-0.3725000000000005,200.0,-200.0,4,0.250898385805885,VALID
2022-12-05 16:30:00,-28.456899,-48.972999,64.04375,67.7225,16,167.81379969875002,20000.0,15.0,0.0,28.73,99.3375,2.2750000000000004,200.0,-200.0,4,3.701009715829815,VALID
2022-12-05 17:30:00,-28.456899,-48.972999,70.78875,71.8375,17,185.48771915175,20000.0,15.0,0.0,30.275000000000002,99.39999999999999,0.9750000000000014,200.0,-200.0,4,1.0491772570289009,VALID
2022-12-05 18:30:00,-28.456899,-48.972999,72.86625000000001,73.1,18,190.93139115525003,20000.0,15.0,0.0,35.3225,99.69500000000001,0.286249999999999,200.0,-200.0,4,0.3095796881795286,VALID
2022-12-05 19:30:00,-28.456899,-48.972999,73.53375000000001,74.1675,19,192.68044100475,20000.0,15.0,0.0,47.845,99.8025,0.32250000000000156,200.0,-200.0,4,0.605837918368708,VALID
2022-12-05 20:30:00,-28.456899,-48.972999,74.00999999999999,73.42,20,193.928358594,20000.0,15.0,0.0,58.8325,99.935,-0.26875000000000426,200.0,-200.0,4,0.5593299562869863,VALID
2022-12-05 21:30:00,-28.456899,-48.972999,72.7675,72.525,21,190.6726365895,20000.0,15.0,0.0,58.8275,100.0625,-0.197499999999998,200.0,-200.0,4,0.22892866428941208,VALID
2022-12-05 22:30:00,-28.456899,-48.972999,72.37125,72.3825,22,189.63434295225002,20000.0,15.0,0.0,60.8075,100.12,-0.03249999999999886,200.0,-200.0,4,0.036142080737002216,VALID
2022-12-05 23:30:00,-28.456899,-48.972999,72.51375,72.575,23,190.00773561675,20000.0,15.0,0.0,64.0975,100.14,0.04374999999999929,200.0,-200.0,4,0.065367550563461,VALID
2022-12-06 00:30:00,-28.456899,-48.972999,72.5625,72.5525,0,190.1354752125,20000.0,15.0,0.0,66.0275,100.15,-0.007500000000000284,200.0,-200.0,4,0.015000000000000175,VALID
2022-12-06 01:30:00,-28.456899,-48.972999,72.53625,72.49000000000001,1,190.06669235325,20000.0,15.0,0.0,67.3725,100.17,-0.010000000000001563,200.0,-200.0,4,0.027801378862686587,VALID
2022-12-06 02:30:00,-28.456899,-48.972999,72.395,72.3375,2,189.696575063,20000.0,15.0,0.0,68.35,100.21,-0.03999999999999915,200.0,-200.0,4,0.04082482904638205,VALID
2022-12-06 03:30:00,-28.456899,-48.972999,72.22,72.1425,3,189.238022668,20000.0,15.0,0.0,71.28,100.33,-0.05000000000000071,200.0,-200.0,4,0.056124860801606606,VALID
2022-12-06 04:30:00,-28.456899,-48.972999,72.06875,72.07,4,188.84170238374998,20000.0,15.0,0.0,71.07,100.2775,-0.01875000000000071,200.0,-200.0,4,0.020564937798759442,VALID
2022-12-06 05:30:00,-28.456899,-48.972999,72.08125000000001,72.095,5,188.87445612625,20000.0,15.0,0.0,68.28999999999999,100.2825,0.005000000000002558,200.0,-200.0,4,0.03923752455664674,VALID
2022-12-06 06:30:00,-28.456899,-48.972999,72.0175,71.91499999999999,6,188.7074120395,20000.0,15.0,0.0,65.98249999999999,100.2925,-0.05250000000000199,200.0,-200.0,4,0.11018923117377531,VALID
2022-12-06 07:30:00,-28.456899,-48.972999,71.8075,71.795,7,188.15714916550002,20000.0,15.0,0.0,51.3,100.17,-0.018749999999997158,200.0,-200.0,4,0.0049999999999954525,VALID
2022-12-06 08:30:00,-28.456899,-48.972999,71.505,71.38250000000001,8,187.364508597,20000.0,15.0,0.0,39.1275,99.97999999999999,-0.10875000000000057,200.0,-200.0,4,0.18859126879753438,VALID
2022-12-06 09:30:00,-28.456899,-48.972999,70.35875,69.5,9,184.36099040975,20000.0,15.0,0.0,35.3725,99.405,-0.4412500000000037,200.0,-200.0,4,0.804180483473722,VALID
2022-12-06 10:30:00,-28.456899,-48.972999,65.55499999999999,63.1,10,171.773727167,20000.0,15.0,0.0,29.665,98.655,-1.6449999999999978,200.0,-200.0,4,2.8396977538698223,VALID
2022-12-06 11:30:00,-28.456899,-48.972999,62.86125,62.9775,11,164.71529565825,20000.0,15.0,0.0,28.195,98.68,0.011250000000000426,200.0,-200.0,4,0.21584620296251072,VALID
2022-12-06 12:30:00,-28.456899,-48.972999,61.957499999999996,61.63,12,162.3472000755,20000.0,15.0,0.0,26.55,98.76750000000001,-0.40625,200.0,-200.0,4,0.43432898437321005,VALID
2022-12-06 13:30:00,-28.456899,-48.972999,62.87125,65.73,13,164.74149865225002,20000.0,15.0,0.0,23.495,99.275,1.053749999999999,200.0,-200.0,4,1.9135062712204531,VALID
2022-12-06 14:30:00,-28.456899,-48.972999,69.27625,69.3375,14,181.52451630925,20000.0,15.0,0.0,25.599999999999998,99.24000000000001,0.9287500000000009,200.0,-200.0,4,0.23792068005955866,VALID
2022-12-06 15:30:00,-28.456899,-48.972999,69.20750000000001,68.9725,15,181.34437072550003,20000.0,15.0,0.0,25.9825,99.24000000000001,-0.04999999999999716,200.0,-200.0,4,0.03752776749732641,VALID
2022-12-06 16:30:00,-28.456899,-48.972999,64.16499999999999,61.2875,16,168.131511001,20000.0,15.0,0.0,28.73,99.3375,-2.016250000000003,200.0,-200.0,4,3.4942929661568662,VALID
2022-12-06 17:30:00,-28.456899,-48.972999,64.2,66.76,17,168.22322148,20000.0,15.0,0.0,30.275000000000002,99.39999999999999,1.4837500000000006,200.0,-200.0,4,2.666498953059363,VALID
2022-12-06 18:30:00,-28.456899,-48.972999,68.45625000000001,68.8675,18,179.37587080125002,20000.0,15.0,0.0,35.3225,99.69500000000001,0.45500000000000185,200.0,-200.0,4,0.45240790959781646,VALID
2022-12-06 19:30:00,-28.456899,-48.972999,69.13,69.2525,19,181.141297522,20000.0,15.0,0.0,47.845,99.8025,0.08874999999999744,200.0,-200.0,4,0.08689073598492121,VALID
2022-12-06 20:30:00,-28.456899,-48.972999,69.50375,69.6525,20,182.12063442275002,20000.0,15.0,0.0,58.8325,99.935,0.10875000000000057,200.0,-200.0,4,0.1328768226591828,VALID
2022-12-06 21:30:00,-28.456899,-48.972999,69.825,69.9125,21,182.962405605,20000.0,15.0,0.0,58.8275,100.0625,0.06625000000000014,200.0,-200.0,4,0.07245688373094744,VALID
2022-12-06 22:30:00,-28.456899,-48.972999,70.0975,70.2075,22,183.67643719149999,20000.0,15.0,0.0,60.8075,100.12,0.07249999999999801,200.0,-200.0,4,0.09970790674096927,VALID
2022-12-06 23:30:00,-28.456899,-48.972999,70.515,70.705,23,184.770412191,20000.0,15.0,0.0,64.0975,100.14,0.12875000000000014,200.0,-200.0,4,0.2031009601159039,VALID
2022-12-07 00:30:00,-28.456899,-48.972999,70.92625,71.11749999999999,0,185.84801031925,20000.0,15.0,0.0,66.0275,100.15,0.09875000000000256,200.0,-200.0,4,0.14670690735840264,VALID
2022-12-07 01:30:00,-28.456899,-48.972999,71.36125,71.425,1,186.98784055824999,20000.0,15.0,0.0,67.3725,100.17,0.0762500000000017,200.0,-200.0,4,0.05935416301041932,VALID
2022-12-07 02:30:00,-28.456899,-48.972999,71.42625000000001,71.37,2,187.15816001925,20000.0,15.0,0.0,68.35,100.21,-0.018750000000004263,200.0,-200.0,4,0.05313112709765178,VALID
2022-12-07 03:30:00,-28.456899,-48.972999,71.31,71.21,3,186.85355021400002,20000.0,15.0,0.0,71.28,100.33,-0.03999999999999204,200.0,-200.0,1,,LOWSAMPLES
2022-12-07 04:30:00,-28.456899,-48.972999,71.10499999999999,71.04499999999999,4,186.31638883699998,20000.0,15.0,0.0,71.07,100.2775,-0.054999999999999716,200.0,-200.0,2,0.028284271247461298,LOWSAMPLES
2022-12-07 05:30:00,-28.456899,-48.972999,71.0325,71.0575,5,186.12641713050002,20000.0,15.0,0.0,68.28999999999999,100.2825,-0.006250000000001421,200.0,-200.0,4,0.011902380714243675,VALID
2022-12-07 06:30:00,-28.456899,-48.972999,71.135,71.3075,6,186.39499781900003,20000.0,15.0,0.0,65.98249999999999,100.2925,0.03125,200.0,-200.0,4,0.02041241452319286,VALID
2022-12-07 07:30:00,-28.456899,-48.972999,69.89999999999999,68.6925,7,183.15892806,20000.0,15.0,0.0,51.3,100.17,-0.7937500000000028,200.0,-200.0,4,1.3517457847785888,VALID
2022-12-07 08:30:00,-28.456899,-48.972999,71.00999999999999,71.4725,8,186.067460394,20000.0,15.0,0.0,39.1275,99.97999999999999,0.9187500000000028,200.0,-200.0,4,0.7760047250715253,VALID
2022-12-07 09:30:00,-28.456899,-48.972999,71.65,71.25,9,187.74445201,20000.0,15.0,0.0,35.3725,99.405,0.0,200.0,-200.0,1,,LOWSAMPLES
2022-12-07 10:30:00,,,,,10,,,,,,,,,,0,,LOWSAMPLES
2022-12-07 11:30:00,-28.456899,-48.972999,68.9325,69.55499999999999,11,180.62378839049998,20000.0,15.0,0.0,28.195,98.68,0.03333333333333144,200.0,-200.0,4,0.6680880680469278,VALID
2022-12-07 12:30:00,-28.456899,-48.972999,70.72125,70.1525,12,185.31084894225,20000.0,15.0,0.0,26.55,98.76750000000001,0.2362499999999983,200.0,-200.0,4,0.15855466985659597,VALID
2022-12-07 13:30:00,,,,,13,,,,,,,,,,0,,LOWSAMPLES
2022-12-07 14:30:00,,,,,14,,,,,,,,,,0,,LOWSAMPLES
2022-12-07 15:30:00,,,,,15,,,,,,,,,,0,,LOWSAMPLES
2022-12-07 16:30:00,,,,,16,,,,,,,,,,0,,LOWSAMPLES
