DateTime,latitude,longitude,measuring,Diff,value,Hour,Count,Std,% valid,Tag,GLOBAL_QTLE01,GLOBAL_QTLE99
2022-11-20 13:30:00,-28.456899,-48.972999,105.77,,0.20764766399999995,13,1,,25.0,LOWSAMPLES,19.276666666666667,5409.655000000001
2022-11-20 14:30:00,,,,,,14,0,,0.0,LOWSAMPLES,18.92,5373.1825
2022-11-20 15:30:00,,,,,,15,0,,0.0,LOWSAMPLES,20.7025,5377.17
2022-11-20 16:30:00,,,,,,16,0,,0.0,LOWSAMPLES,17.97,5386.0775
2022-11-20 17:30:00,,,,,,17,0,,0.0,LOWSAMPLES,21.150000000000002,5374.4400000000005
2022-11-20 18:30:00,,,,,,18,0,,0.0,LOWSAMPLES,17.150000000000002,5381.155
2022-11-20 19:30:00,,,,,,19,0,,0.0,LOWSAMPLES,20.48,5383.945
2022-11-20 20:30:00,,,,,,20,0,,0.0,LOWSAMPLES,23.0475,5390.905
2022-11-20 21:30:00,,,,,,21,0,,0.0,LOWSAMPLES,18.023333333333333,5396.2075
2022-11-20 22:30:00,,,,,,22,0,,0.0,LOWSAMPLES,17.61,5394.9475
2022-11-20 23:30:00,,,,,,23,0,,0.0,LOWSAMPLES,18.696666666666665,5398.6825
2022-11-21 00:30:00,,,,,,0,0,,0.0,LOWSAMPLES,20.0425,5401.13
2022-11-21 01:30:00,,,,,,1,0,,0.0,LOWSAMPLES,16.883333333333333,5420.04
2022-11-21 02:30:00,,,,,,2,0,,0.0,LOWSAMPLES,16.41,5413.485000000001
2022-11-21 03:30:00,,,,,,3,0,,0.0,LOWSAMPLES,16.59,5408.15
2022-11-21 04:30:00,,,,,,4,0,,0.0,LOWSAMPLES,15.903333333333334,5403.29
2022-11-21 05:30:00,,,,,,5,0,,0.0,LOWSAMPLES,18.135,5405.0175
2022-11-21 06:30:00,,,,,,6,0,,0.0,LOWSAMPLES,15.836666666666668,5407.0525
2022-11-21 07:30:00,,,,,,7,0,,0.0,LOWSAMPLES,16.116666666666667,5420.1125
2022-11-21 08:30:00,,,,,,8,0,,0.0,LOWSAMPLES,20.95,5404.485
2022-11-21 09:30:00,,,,,,9,0,,0.0,LOWSAMPLES,16.036666666666665,5395.3925
2022-11-21 10:30:00,-28.456899,-48.972999,82.815,-19.069999999999993,0.162582408,10,2,13.484526317227457,50.0,LOWSAMPLES,19.79,5394.355
2022-11-21 11:30:00,-28.456899,-48.972999,71.395,-0.5025000000000013,0.140162664,11,4,4.2413401969974895,100.0,VALID,16.436666666666667,5388.7075
2022-11-21 12:30:00,-28.456899000000003,-48.972998999999994,71.43666666666667,-0.8800000000000026,0.140244464,12,3,0.8917585622428,75.0,VALID,19.24,5385.85
2022-11-21 13:30:00,-28.456899,-48.972999,70.86500000000001,0.6275000000000013,0.139122168,13,4,4.8644321354090305,100.0,VALID,19.276666666666667,5409.655000000001
2022-11-21 14:30:00,-28.456899,-48.972999,82.72,4.267499999999998,0.162395904,14,4,5.346874476427015,100.0,VALID,18.92,5373.1825
2022-11-21 15:30:00,-28.456899,-48.972999,92.16,2.2575000000000003,0.18092851199999999,15,4,5.289593557164859,100.0,VALID,20.7025,5377.17
