DateTime,latitude,longitude,measuring,Tag,Diff,value
2022-11-21 09:30:00,,,,MISSING,,
2022-11-21 09:45:00,,,,MISSING,,
2022-11-21 10:00:00,,,,MISSING,,
2022-11-21 10:15:00,,,,MISSING,,
2022-11-21 10:30:00,-28.456899,-48.972999,86.05,VALID,,0.09857965445
2022-11-21 10:45:00,-28.456899,-48.972999,86.38,VALID,0.3299999999999983,0.09895770542
2022-11-21 11:00:00,-28.456899,-48.972999,96.05,VALID,9.670000000000002,0.11003574445000001
2022-11-21 11:15:00,-28.456899,-48.972999,84.43,VALID,-11.61999999999999,0.09672376787000002
2022-11-21 11:30:00,-28.456899,-48.972999,79.52,VALID,-4.910000000000011,0.09109882768
2022-11-21 11:45:00,-28.456899,-48.972999,49.41,VALID,-30.11,0.05660454069
2022-11-21 12:00:00,-28.456899,-48.972999,60.54,VALID,11.130000000000003,0.06935516886000001
2022-11-21 12:15:00,-28.456899,-48.972999,83.12,VALID,22.580000000000005,0.09522302008000001
2022-11-21 12:30:00,-28.456899,-48.972999,71.01,VALID,-12.11,0.08134969509000001
2022-11-21 12:45:00,-28.456899,-48.972999,81.32,VALID,10.309999999999988,0.09316092388
2022-11-21 13:00:00,,,,MISSING,,
2022-11-21 13:15:00,-28.456899,-48.972999,72.65,VALID,,0.08322849385
2022-11-21 13:30:00,-28.456899,-48.972999,62.84,VALID,-9.810000000000002,0.07199006956
2022-11-21 13:45:00,-28.456899,-48.972999,62.03,VALID,-0.8100000000000023,0.07106212627000001
2022-11-21 14:00:00,-28.456899,-48.972999,85.58,VALID,23.549999999999997,0.09804121822
2022-11-21 14:15:00,-28.456899,-48.972999,89.18,VALID,3.6000000000000085,0.10216541062000001
2022-11-21 14:30:00,-28.456899,-48.972999,83.62,VALID,-5.560000000000002,0.09579582458000001
2022-11-21 14:45:00,-28.456899,-48.972999,96.54,VALID,12.920000000000002,0.11059709286000001
2022-11-21 15:00:00,-28.456899,-48.972999,274.74,VALID,178.2,0.31474461666000003
2022-11-21 15:15:00,-28.456899,-48.972999,93.75,VALID,-180.99,0.10740084375
2022-11-21 15:30:00,-28.456899,-48.972999,126.49,VALID,32.739999999999995,0.14490808241
2022-11-21 15:45:00,-28.456899,-48.972999,101.95,VALID,-24.539999999999992,0.11679483755000002
2022-11-21 16:00:00,-28.456899,-48.972999,109.31,VALID,7.359999999999999,0.12522651979000002
2022-11-21 16:15:00,-28.456899,-48.972999,114.22,VALID,4.909999999999997,0.13085145997999997
2022-11-21 16:30:00,-28.456899,-48.972999,186.05,VALID,71.83000000000001,0.21314055445000002
2022-11-21 16:45:00,-28.456899,-48.972999,93.93,VALID,-92.12,0.10760705337000001
2022-11-21 17:00:00,-28.456899,-48.972999,118.48,VALID,24.549999999999997,0.13573175431999998
2022-11-21 17:15:00,-28.456899,-48.972999,113.57,VALID,-4.910000000000011,0.13010681413
2022-11-21 17:30:00,-28.456899,-48.972999,152.03,VALID,38.46000000000001,0.17416693627000002
2022-11-21 17:45:00,-28.456899,-48.972999,119.47,VALID,-32.56,0.13686590723
2022-11-21 18:00:00,-28.456899,-48.972999,121.43,VALID,1.960000000000008,0.13911130087
2022-11-21 18:15:00,,,,MISSING,,
2022-11-21 18:30:00,-28.456899,-48.972999,129.94,VALID,,0.14886043346
2022-11-21 18:45:00,-28.456899,-48.972999,129.94,VALID,0.0,0.14886043346
2022-11-21 19:00:00,-28.456899,-48.972999,134.85,VALID,4.909999999999997,0.15448537364999998
2022-11-21 19:15:00,-28.456899,-48.972999,191.95,VALID,57.099999999999994,0.21989964755
2022-11-21 19:30:00,-28.456899,-48.972999,108.5,VALID,-83.44999999999999,0.1242985765
2022-11-21 19:45:00,-28.456899,-48.972999,125.03,VALID,16.53,0.14323549327
2022-11-21 20:00:00,-28.456899,-48.972999,201.11,VALID,76.08000000000001,0.23039342598999998
2022-11-21 20:15:00,-28.456899,-48.972999,140.25,VALID,-60.860000000000014,0.16067166225
2022-11-21 20:30:00,-28.456899,-48.972999,136.65,VALID,-3.5999999999999943,0.15654746985
2022-11-21 20:45:00,-28.456899,-48.972999,136.65,VALID,0.0,0.15654746985
2022-11-21 21:00:00,-28.456899,-48.972999,138.61,VALID,1.960000000000008,0.15879286349
2022-11-21 21:15:00,-28.456899,-48.972999,130.09,VALID,-8.52000000000001,0.14903227480999998
2022-11-21 21:30:00,-28.456899,-48.972999,125.68,VALID,-4.409999999999997,0.14398013912
2022-11-21 21:45:00,-28.456899,-48.972999,134.85,VALID,9.169999999999987,0.15448537364999998
2022-11-21 22:00:00,-28.456899,-48.972999,135.5,VALID,0.6500000000000057,0.1552300195
2022-11-21 22:15:00,-28.456899,-48.972999,135.5,VALID,0.0,0.1552300195
2022-11-21 22:30:00,-28.456899,-48.972999,139.76,VALID,4.259999999999991,0.16011031383999996
2022-11-21 22:45:00,-28.456899,-48.972999,137.95,VALID,-1.8100000000000023,0.15803676155
2022-11-21 23:00:00,-28.456899,-48.972999,137.95,VALID,0.0,0.15803676155
2022-11-21 23:15:00,-28.456899,-48.972999,144.66,VALID,6.710000000000008,0.16572379794
2022-11-21 23:30:00,,,,MISSING,,
2022-11-21 23:45:00,-28.456899,-48.972999,134.35,VALID,,0.15391256914999998
2022-11-22 00:00:00,-28.456899,-48.972999,144.01,VALID,9.659999999999997,0.16497915209
2022-11-22 00:15:00,-28.456899,-48.972999,142.86,VALID,-1.1499999999999773,0.16366170174000005
2022-11-22 00:30:00,-28.456899,-48.972999,149.57,VALID,6.7099999999999795,0.17134873813
2022-11-22 00:45:00,-28.456899,-48.972999,150.72,VALID,1.1500000000000057,0.17266618848
2022-11-22 01:00:00,-28.456899,-48.972999,145.32,VALID,-5.400000000000006,0.16647989987999998
2022-11-22 01:15:00,-28.456899,-48.972999,139.26,VALID,-6.060000000000002,0.15953750934000002
2022-11-22 01:30:00,-28.456899,-48.972999,139.91,VALID,0.6500000000000057,0.16028215519
2022-11-22 01:45:00,-28.456899,-48.972999,147.77,VALID,7.860000000000014,0.16928664193
2022-11-22 02:00:00,-28.456899,-48.972999,141.06,VALID,-6.710000000000008,0.16159960554
2022-11-22 02:15:00,-28.456899,-48.972999,138.61,VALID,-2.4499999999999886,0.15879286349
2022-11-22 02:30:00,-28.456899,-48.972999,137.95,VALID,-0.660000000000025,0.15803676155
2022-11-22 02:45:00,-28.456899,-48.972999,147.27,VALID,9.320000000000022,0.16871383743
2022-11-22 03:00:00,-28.456899,-48.972999,139.91,VALID,-7.360000000000014,0.16028215519
2022-11-22 03:15:00,-28.456899,-48.972999,142.86,VALID,2.950000000000017,0.16366170174000005
2022-11-22 03:30:00,-28.456899,-48.972999,145.47,VALID,2.609999999999985,0.16665174123
2022-11-22 03:45:00,-28.456899,-48.972999,143.52,VALID,-1.9499999999999886,0.16441780368000003
2022-11-22 04:00:00,-28.456899,-48.972999,143.52,VALID,0.0,0.16441780368000003
2022-11-22 04:15:00,-28.456899,-48.972999,137.95,VALID,-5.570000000000022,0.15803676155
2022-11-22 04:30:00,-28.456899,-48.972999,147.27,VALID,9.320000000000022,0.16871383743
2022-11-22 04:45:00,-28.456899,-48.972999,145.32,VALID,-1.950000000000017,0.16647989987999998
2022-11-22 05:00:00,,,,MISSING,,
2022-11-22 05:15:00,-28.456899,-48.972999,144.66,VALID,,0.16572379794
2022-11-22 05:30:00,-28.456899,-48.972999,150.23,VALID,5.569999999999993,0.17210484007
2022-11-22 05:45:00,-28.456899,-48.972999,139.91,VALID,-10.319999999999993,0.16028215519
2022-11-22 06:00:00,-28.456899,-48.972999,146.62,VALID,6.710000000000008,0.16796919158
2022-11-22 06:15:00,-28.456899,-48.972999,150.23,VALID,3.609999999999985,0.17210484007
2022-11-22 06:30:00,-28.456899,-48.972999,153.33,VALID,3.1000000000000227,0.17565622797
2022-11-22 06:45:00,-28.456899,-48.972999,147.27,VALID,-6.060000000000002,0.16871383743
2022-11-22 07:00:00,-28.456899,-48.972999,161.04,VALID,13.769999999999982,0.18448887336000003
2022-11-22 07:15:00,-28.456899,-48.972999,151.37,VALID,-9.669999999999987,0.17341083433
2022-11-22 07:30:00,-28.456899,-48.972999,138.76,VALID,-12.610000000000014,0.15896470484
2022-11-22 07:45:00,-28.456899,-48.972999,140.56,VALID,1.8000000000000114,0.16102680104
2022-11-22 08:00:00,-28.456899,-48.972999,138.11,VALID,-2.4499999999999886,0.15822005899000002
2022-11-22 08:15:00,-28.456899,-48.972999,152.84,VALID,14.72999999999999,0.17509487956
2022-11-22 08:30:00,-28.456899,-48.972999,123.54,VALID,-29.299999999999997,0.14152853586
2022-11-22 08:45:00,-28.456899,-48.972999,117.98,VALID,-5.560000000000002,0.13515894982
2022-11-22 09:00:00,-28.456899,-48.972999,132.05,VALID,14.070000000000007,0.15127766845
2022-11-22 09:15:00,-28.456899,-48.972999,142.52,VALID,10.469999999999999,0.16327219468
2022-11-22 09:30:00,-28.456899,-48.972999,141.87,VALID,-0.6500000000000057,0.16252754883
2022-11-22 09:45:00,-28.456899,-48.972999,130.25,VALID,-11.620000000000005,0.14921557224999998
2022-11-22 10:00:00,-28.456899,-48.972999,125.5,VALID,-4.75,0.1437739295
2022-11-22 10:15:00,,,,MISSING,,
2022-11-22 10:30:00,-28.456899,-48.972999,133.36,VALID,,0.15277841624000002
2022-11-22 10:45:00,-28.456899,-48.972999,130.41,VALID,-2.950000000000017,0.14939886969
2022-11-22 11:00:00,-28.456899,-48.972999,124.85,VALID,-5.560000000000002,0.14302928365
2022-11-22 11:15:00,-28.456899,-48.972999,132.05,VALID,7.200000000000017,0.15127766845
2022-11-22 11:30:00,-28.456899,-48.972999,130.9,VALID,-1.1500000000000057,0.14996021810000001
2022-11-22 11:45:00,-28.456899,-48.972999,138.27,VALID,7.3700000000000045,0.15840335643000003
2022-11-22 12:00:00,-28.456899,-48.972999,140.07,VALID,1.799999999999983,0.16046545262999998
2022-11-22 12:15:00,-28.456899,-48.972999,139.41,VALID,-0.6599999999999966,0.15970935068999997
2022-11-22 12:30:00,-28.456899,-48.972999,140.07,VALID,0.6599999999999966,0.16046545262999998
2022-11-22 12:45:00,-28.456899,-48.972999,153.64,VALID,13.569999999999993,0.17601136675999998
2022-11-22 13:00:00,-28.456899,-48.972999,136.31,VALID,-17.329999999999984,0.15615796279
2022-11-22 13:15:00,-28.456899,-48.972999,149.39,VALID,13.079999999999984,0.17114252851
2022-11-22 13:30:00,-28.456899,-48.972999,140.07,VALID,-9.319999999999993,0.16046545262999998
2022-11-22 13:45:00,-28.456899,-48.972999,153.33,VALID,13.26000000000002,0.17565622797
2022-11-22 14:00:00,-28.456899,-48.972999,131.56,VALID,-21.77000000000001,0.15071632004000002
2022-11-22 14:15:00,-28.456899,-48.972999,128.45,VALID,-3.1100000000000136,0.14715347604999998
2022-11-22 14:30:00,-28.456899,-48.972999,132.7,VALID,4.25,0.1520223143
2022-11-22 14:45:00,-28.456899,-48.972999,139.57,VALID,6.8700000000000045,0.15989264813
2022-11-22 15:00:00,-28.456899,-48.972999,146.78,VALID,7.210000000000008,0.16815248902
2022-11-22 15:15:00,-28.456899,-48.972999,149.39,VALID,2.609999999999985,0.17114252851
2022-11-22 15:30:00,,,,MISSING,,
2022-11-22 15:45:00,-28.456899,-48.972999,125.5,VALID,,0.1437739295
2022-11-22 16:00:00,-28.456899,-48.972999,129.1,VALID,3.5999999999999943,0.14789812189999998
2022-11-22 16:15:00,-28.456899,-48.972999,119.94,VALID,-9.159999999999997,0.13740434346
2022-11-22 16:30:00,-28.456899,-48.972999,123.7,VALID,3.760000000000005,0.14171183330000003
2022-11-22 16:45:00,-28.456899,-48.972999,112.08,VALID,-11.620000000000005,0.12839985672
2022-11-22 17:00:00,-28.456899,-48.972999,128.45,VALID,16.36999999999999,0.14715347604999998
2022-11-22 17:15:00,-28.456899,-48.972999,136.96,VALID,8.51000000000002,0.15690260864000002
2022-11-22 17:30:00,-28.456899,-48.972999,102.1,VALID,-34.860000000000014,0.11696667890000001
2022-11-22 17:45:00,-28.456899,-48.972999,117.33,VALID,15.230000000000004,0.13441430396999998
2022-11-22 18:00:00,-28.456899,-48.972999,95.39,VALID,-21.939999999999998,0.10927964251
2022-11-22 18:15:00,-28.456899,-48.972999,91.63,VALID,-3.760000000000005,0.10497215267
2022-11-22 18:30:00,-28.456899,-48.972999,141.22,VALID,49.59,0.16178290297999998
2022-11-22 18:45:00,-28.456899,-48.972999,138.27,VALID,-2.9499999999999886,0.15840335643000003
2022-11-22 19:00:00,-28.456899,-48.972999,116.83,VALID,-21.440000000000012,0.13384149947
2022-11-22 19:15:00,-28.456899,-48.972999,135.16,VALID,18.33,0.15484051244
2022-11-22 19:30:00,,,,MISSING,,
2022-11-22 19:45:00,,,,MISSING,,
2022-11-22 20:00:00,,,,MISSING,,
2022-11-22 20:15:00,,,,MISSING,,
2022-11-22 20:30:00,,,,MISSING,,
2022-11-22 20:45:00,,,,MISSING,,
2022-11-22 21:00:00,,,,MISSING,,
2022-11-22 21:15:00,,,,MISSING,,
2022-11-22 21:30:00,,,,MISSING,,
2022-11-22 21:45:00,,,,MISSING,,
2022-11-22 22:00:00,,,,MISSING,,
2022-11-22 22:15:00,,,,MISSING,,
2022-11-22 22:30:00,,,,MISSING,,
2022-11-22 22:45:00,,,,MISSING,,
2022-11-22 23:00:00,,,,MISSING,,
2022-11-22 23:15:00,,,,MISSING,,
2022-11-22 23:30:00,,,,MISSING,,
2022-11-22 23:45:00,,,,MISSING,,
2022-11-23 00:00:00,,,,MISSING,,
2022-11-23 00:15:00,,,,MISSING,,
2022-11-23 00:30:00,,,,MISSING,,
2022-11-23 00:45:00,,,,MISSING,,
2022-11-23 01:00:00,,,,MISSING,,
2022-11-23 01:15:00,,,,MISSING,,
2022-11-23 01:30:00,,,,MISSING,,
2022-11-23 01:45:00,,,,MISSING,,
2022-11-23 02:00:00,,,,MISSING,,
2022-11-23 02:15:00,,,,MISSING,,
2022-11-23 02:30:00,,,,MISSING,,
2022-11-23 02:45:00,,,,MISSING,,
2022-11-23 03:00:00,,,,MISSING,,
2022-11-23 03:15:00,,,,MISSING,,
2022-11-23 03:30:00,,,,MISSING,,
2022-11-23 03:45:00,,,,MISSING,,
2022-11-23 04:00:00,,,,MISSING,,
2022-11-23 04:15:00,,,,MISSING,,
2022-11-23 04:30:00,,,,MISSING,,
2022-11-23 04:45:00,,,,MISSING,,
2022-11-23 05:00:00,,,,MISSING,,
2022-11-23 05:15:00,,,,MISSING,,
2022-11-23 05:30:00,,,,MISSING,,
2022-11-23 05:45:00,,,,MISSING,,
2022-11-23 06:00:00,,,,MISSING,,
2022-11-23 06:15:00,,,,MISSING,,
2022-11-23 06:30:00,,,,MISSING,,
2022-11-23 06:45:00,,,,MISSING,,
2022-11-23 07:00:00,,,,MISSING,,
2022-11-23 07:15:00,,,,MISSING,,
2022-11-23 07:30:00,,,,MISSING,,
2022-11-23 07:45:00,,,,MISSING,,
2022-11-23 08:00:00,,,,MISSING,,
2022-11-23 08:15:00,,,,MISSING,,
2022-11-23 08:30:00,,,,MISSING,,
2022-11-23 08:45:00,,,,MISSING,,
2022-11-23 09:00:00,,,,MISSING,,
2022-11-23 09:15:00,,,,MISSING,,
2022-11-23 09:30:00,,,,MISSING,,
2022-11-23 09:45:00,,,,MISSING,,
2022-11-23 10:00:00,,,,MISSING,,
2022-11-23 10:15:00,,,,MISSING,,
2022-11-23 10:30:00,,,,MISSING,,
2022-11-23 10:45:00,,,,MISSING,,
2022-11-23 11:00:00,,,,MISSING,,
2022-11-23 11:15:00,-28.456899,-48.972999,7983.84,VALID,,9.14635895856
2022-11-23 11:30:00,-28.456899,-48.972999,1773.52,VALID,-6210.32,2.0317604736800003
2022-11-23 11:45:00,-28.456899,-48.972999,1173.29,VALID,-600.23,1.34413158361
2022-11-23 12:00:00,-28.456899,-48.972999,1012.71,VALID,-160.57999999999993,1.16016969039
2022-11-23 12:15:00,-28.456899,-48.972999,909.1,VALID,-103.61000000000001,1.0414731419
2022-11-23 12:30:00,-28.456899,-48.972999,799.6,VALID,-109.5,0.9160289564
2022-11-23 12:45:00,-28.456899,-48.972999,687.14,VALID,-112.46000000000004,0.78719376826
2022-11-23 13:00:00,-28.456899,-48.972999,606.61,VALID,-80.52999999999997,0.69493787549
2022-11-23 13:15:00,-28.456899,-48.972999,488.18,VALID,-118.43,0.55926340162
2022-11-23 13:30:00,-28.456899,-48.972999,439.1,VALID,-49.079999999999984,0.5030369119
2022-11-23 13:45:00,-28.456899,-48.972999,411.44,VALID,-27.660000000000025,0.47134936696
2022-11-23 14:00:00,-28.456899,-48.972999,390.4,VALID,-21.04000000000002,0.4472457536
2022-11-23 14:15:00,-28.456899,-48.972999,373.21,VALID,-17.189999999999998,0.42755273488999995
2022-11-23 14:30:00,-28.456899,-48.972999,356.85,VALID,-16.359999999999957,0.40881057165000007
2022-11-23 14:45:00,-28.456899,-48.972999,346.62,VALID,-10.230000000000018,0.39709099158000005
2022-11-23 15:00:00,-28.456899,-48.972999,344.58,VALID,-2.0400000000000205,0.39475394921999996
2022-11-23 15:15:00,-28.456899,-48.972999,337.71,VALID,-6.8700000000000045,0.38688361539
2022-11-23 15:30:00,-28.456899,-48.972999,330.5,VALID,-7.2099999999999795,0.3786237745
2022-11-23 15:45:00,,,,MISSING,,
2022-11-23 16:00:00,-28.456899,-48.972999,320.03,VALID,,0.36662924827
2022-11-23 16:15:00,-28.456899,-48.972999,315.7,VALID,-4.329999999999984,0.36166876130000003
2022-11-23 16:30:00,-28.456899,-48.972999,324.71,VALID,9.009999999999991,0.37199069839
2022-11-23 16:45:00,-28.456899,-48.972999,337.08,VALID,12.370000000000005,0.38616188172
2022-11-23 17:00:00,-28.456899,-48.972999,364.53,VALID,27.44999999999999,0.41760884876999993
2022-11-23 17:15:00,-28.456899,-48.972999,370.82,VALID,6.2900000000000205,0.42481472938000003
2022-11-23 17:30:00,-28.456899,-48.972999,367.21,VALID,-3.6100000000000136,0.42067908088999995
2022-11-23 17:45:00,-28.456899,-48.972999,373.12,VALID,5.910000000000025,0.42744963008000003
2022-11-23 18:00:00,-28.456899,-48.972999,380.32,VALID,7.199999999999989,0.43569801488000004
2022-11-23 18:15:00,-28.456899,-48.972999,377.37,VALID,-2.9499999999999886,0.43231846833000004
2022-11-23 18:30:00,-28.456899,-48.972999,359.7,VALID,-17.670000000000016,0.4120755573
2022-11-23 18:45:00,-28.456899,-48.972999,350.53,VALID,-9.170000000000016,0.40157032277
2022-11-23 19:00:00,-28.456899,-48.972999,335.81,VALID,-14.71999999999997,0.38470695829000007
2022-11-23 19:15:00,-28.456899,-48.972999,339.41,VALID,3.6000000000000227,0.38883115069
2022-11-23 19:30:00,-28.456899,-48.972999,332.05,VALID,-7.360000000000014,0.38039946845000006
2022-11-23 19:45:00,-28.456899,-48.972999,321.08,VALID,-10.970000000000027,0.36783213772
2022-11-23 20:00:00,-28.456899,-48.972999,321.08,VALID,0.0,0.36783213772
2022-11-23 20:15:00,-28.456899,-48.972999,317.97,VALID,-3.109999999999957,0.36426929373000005
2022-11-23 20:30:00,-28.456899,-48.972999,313.72,VALID,-4.25,0.35940045548000005
2022-11-23 20:45:00,-28.456899,-48.972999,317.97,VALID,4.25,0.36426929373000005
2022-11-23 21:00:00,-28.456899,-48.972999,307.01,VALID,-10.960000000000036,0.35171341909
2022-11-23 21:15:00,,,,MISSING,,
2022-11-23 21:30:00,-28.456899,-48.972999,307.66,VALID,,0.35245806494000004
2022-11-23 21:45:00,-28.456899,-48.972999,292.93,VALID,-14.730000000000018,0.33558324437
2022-11-23 22:00:00,-28.456899,-48.972999,291.13,VALID,-1.8000000000000114,0.33352114817
2022-11-23 22:15:00,-28.456899,-48.972999,296.54,VALID,5.410000000000025,0.33971889286000007
2022-11-23 22:30:00,-28.456899,-48.972999,289.33,VALID,-7.210000000000036,0.33145905197000003
2022-11-23 22:45:00,-28.456899,-48.972999,277.06,VALID,-12.269999999999982,0.31740242954000003
2022-11-23 23:00:00,-28.456899,-48.972999,271.0,VALID,-6.060000000000002,0.310460039
2022-11-23 23:15:00,-28.456899,-48.972999,274.76,VALID,3.759999999999991,0.31476752884000003
2022-11-23 23:30:00,-28.456899,-48.972999,266.09,VALID,-8.670000000000016,0.30483509881
2022-11-23 23:45:00,-28.456899,-48.972999,258.89,VALID,-7.199999999999989,0.29658671401
2022-11-24 00:00:00,-28.456899,-48.972999,258.23,VALID,-0.6599999999999682,0.29583061207000005
2022-11-24 00:15:00,-28.456899,-48.972999,248.42,VALID,-9.81000000000003,0.28459218778
2022-11-24 00:30:00,-28.456899,-48.972999,238.75,VALID,-9.669999999999987,0.27351414875
2022-11-24 00:45:00,-28.456899,-48.972999,246.12,VALID,7.3700000000000045,0.28195728708
2022-11-24 01:00:00,-28.456899,-48.972999,240.56,VALID,-5.560000000000002,0.27558770104
2022-11-24 01:15:00,-28.456899,-48.972999,243.01,VALID,2.4499999999999886,0.27839444309000005
2022-11-24 01:30:00,-28.456899,-48.972999,232.04,VALID,-10.969999999999999,0.26582711236
2022-11-24 01:45:00,-28.456899,-48.972999,230.24,VALID,-1.799999999999983,0.26376501616000003
2022-11-24 02:00:00,-28.456899,-48.972999,222.38,VALID,-7.860000000000014,0.25476052942
2022-11-24 02:15:00,-28.456899,-48.972999,221.08,VALID,-1.299999999999983,0.25327123772000004
2022-11-24 02:30:00,,,,MISSING,,
2022-11-24 02:45:00,-28.456899,-48.972999,216.82,VALID,,0.24839094337999998
2022-11-24 03:00:00,-28.456899,-48.972999,208.31,VALID,-8.509999999999991,0.23864181079
2022-11-24 03:15:00,-28.456899,-48.972999,210.76,VALID,2.4499999999999886,0.24144855283999997
2022-11-24 03:30:00,-28.456899,-48.972999,209.12,VALID,-1.6399999999999864,0.23956975408000003
2022-11-24 03:45:00,-28.456899,-48.972999,203.56,VALID,-5.560000000000002,0.23320016804000002
2022-11-24 04:00:00,-28.456899,-48.972999,202.25,VALID,-1.3100000000000023,0.23169942025
2022-11-24 04:15:00,-28.456899,-48.972999,198.0,VALID,-4.25,0.22683058200000003
2022-11-24 04:30:00,-28.456899,-48.972999,191.94,VALID,-6.060000000000002,0.21988819146
2022-11-24 04:45:00,-28.456899,-48.972999,200.45,VALID,8.509999999999991,0.22963732404999998
2022-11-24 05:00:00,-28.456899,-48.972999,193.9,VALID,-6.549999999999983,0.2221335851
2022-11-24 05:15:00,-28.456899,-48.972999,182.28,VALID,-11.620000000000005,0.20882160852
2022-11-24 05:30:00,-28.456899,-48.972999,185.88,VALID,3.5999999999999943,0.21294580092
2022-11-24 05:45:00,-28.456899,-48.972999,188.99,VALID,3.1100000000000136,0.21650864491000002
2022-11-24 06:00:00,-28.456899,-48.972999,182.93,VALID,-6.060000000000002,0.20956625436999998
2022-11-24 06:15:00,-28.456899,-48.972999,181.13,VALID,-1.8000000000000114,0.20750415817
2022-11-24 06:30:00,-28.456899,-48.972999,174.42,VALID,-6.710000000000008,0.19981712178
2022-11-24 06:45:00,-28.456899,-48.972999,173.27,VALID,-1.1499999999999773,0.19849967143
2022-11-24 07:00:00,-28.456899,-48.972999,170.01,VALID,-3.2600000000000193,0.19476498609
2022-11-24 07:15:00,-28.456899,-48.972999,178.02,VALID,8.01000000000002,0.20394131418000003
2022-11-24 07:30:00,-28.456899,-48.972999,149.53,VALID,-28.49000000000001,0.17130291377
2022-11-24 07:45:00,,,,MISSING,,
2022-11-24 08:00:00,-28.456899,-48.972999,160.5,VALID,,0.1838702445
2022-11-24 08:15:00,-28.456899,-48.972999,164.1,VALID,3.5999999999999943,0.1879944369
2022-11-24 08:30:00,-28.456899,-48.972999,156.9,VALID,-7.199999999999989,0.17974605210000003
2022-11-24 08:45:00,-28.456899,-48.972999,151.34,VALID,-5.560000000000002,0.17337646606
2022-11-24 09:00:00,-28.456899,-48.972999,145.93,VALID,-5.409999999999997,0.16717872137000003
2022-11-24 09:15:00,-28.456899,-48.972999,138.07,VALID,-7.860000000000014,0.15817423463
2022-11-24 09:30:00,-28.456899,-48.972999,153.29,VALID,15.219999999999999,0.17561040361
