DateTime,latitude,longitude,measuring,raw measuring,Hour,value,Tag,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,CHANGE POINT,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99
2022-11-20 13:45:00,-28.456899,-48.972999,,125.92,13,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.265000000000001,323.98,-26.275000000000006,44.375
2022-11-20 14:00:00,,,,,14,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-20 14:15:00,,,,,14,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-20 14:30:00,,,,,14,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-20 14:45:00,,,,,14,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-20 15:00:00,,,,,15,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-20 15:15:00,,,,,15,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-20 15:30:00,,,,,15,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-20 15:45:00,,,,,15,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-20 16:00:00,,,,,16,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-20 16:15:00,,,,,16,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-20 16:30:00,,,,,16,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-20 16:45:00,,,,,16,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-20 17:00:00,,,,,17,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-20 17:15:00,,,,,17,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-20 17:30:00,,,,,17,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-20 17:45:00,,,,,17,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-20 18:00:00,,,,,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-20 18:15:00,,,,,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-20 18:30:00,,,,,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-20 18:45:00,,,,,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-20 19:00:00,,,,,19,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-20 19:15:00,,,,,19,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-20 19:30:00,,,,,19,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-20 19:45:00,,,,,19,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-20 20:00:00,,,,,20,,STABILIZING,1000000.0,4.0,,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-20 20:15:00,,,,,20,,STABILIZING,1000000.0,4.0,,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-20 20:30:00,,,,,20,,STABILIZING,1000000.0,4.0,,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-20 20:45:00,,,,,20,,STABILIZING,1000000.0,4.0,,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-20 21:00:00,,,,,21,,STABILIZING,1000000.0,4.0,,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-20 21:15:00,,,,,21,,STABILIZING,1000000.0,4.0,,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-20 21:30:00,,,,,21,,STABILIZING,1000000.0,4.0,,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-20 21:45:00,,,,,21,,STABILIZING,1000000.0,4.0,,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-20 22:00:00,,,,,22,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-20 22:15:00,,,,,22,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-20 22:30:00,,,,,22,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-20 22:45:00,,,,,22,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-20 23:00:00,,,,,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-20 23:15:00,,,,,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-20 23:30:00,,,,,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-20 23:45:00,,,,,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-21 00:00:00,,,,,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-21 00:15:00,,,,,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-21 00:30:00,,,,,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-21 00:45:00,,,,,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-21 01:00:00,,,,,1,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-21 01:15:00,,,,,1,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-21 01:30:00,,,,,1,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-21 01:45:00,,,,,1,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-21 02:00:00,,,,,2,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-21 02:15:00,,,,,2,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-21 02:30:00,,,,,2,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-21 02:45:00,,,,,2,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-21 03:00:00,,,,,3,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-21 03:15:00,,,,,3,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-21 03:30:00,,,,,3,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-21 03:45:00,,,,,3,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-21 04:00:00,,,,,4,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-21 04:15:00,,,,,4,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-21 04:30:00,,,,,4,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-21 04:45:00,,,,,4,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-21 05:00:00,,,,,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-21 05:15:00,,,,,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-21 05:30:00,,,,,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-21 05:45:00,,,,,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-21 06:00:00,,,,,6,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-21 06:15:00,,,,,6,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-21 06:30:00,,,,,6,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-21 06:45:00,,,,,6,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-21 07:00:00,,,,,7,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-21 07:15:00,,,,,7,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-21 07:30:00,,,,,7,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-21 07:45:00,,,,,7,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-21 08:00:00,,,,,8,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.63,152.12,-26.275000000000006,44.375
2022-11-21 08:15:00,,,,,8,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.63,152.12,-26.275000000000006,44.375
2022-11-21 08:30:00,,,,,8,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.63,152.12,-26.275000000000006,44.375
2022-11-21 08:45:00,,,,,8,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.63,152.12,-26.275000000000006,44.375
2022-11-21 09:00:00,,,,,9,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.1850000000000005,1118.725,-26.275000000000006,44.375
2022-11-21 09:15:00,,,,,9,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.1850000000000005,1118.725,-26.275000000000006,44.375
2022-11-21 09:30:00,,,,,9,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.1850000000000005,1118.725,-26.275000000000006,44.375
2022-11-21 09:45:00,,,,,9,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.1850000000000005,1118.725,-26.275000000000006,44.375
2022-11-21 10:00:00,,,,,10,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.505,1128.1599999999999,-26.275000000000006,44.375
2022-11-21 10:15:00,,,,,10,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.505,1128.1599999999999,-26.275000000000006,44.375
2022-11-21 10:30:00,-28.456899,-48.972999,,86.05,10,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.505,1128.1599999999999,-26.275000000000006,44.375
2022-11-21 10:45:00,-28.456899,-48.972999,,86.38,10,,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.505,1128.1599999999999,-26.275000000000006,44.375
2022-11-21 11:00:00,-28.456899,-48.972999,,96.05,11,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.115,305.975,-26.275000000000006,44.375
2022-11-21 11:15:00,-28.456899,-48.972999,86.215,84.43,11,0.086215,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.115,305.975,-26.275000000000006,44.375
2022-11-21 11:30:00,-28.456899,-48.972999,85.405,79.52,11,0.085405,STABILIZING,1000000.0,4.0,-0.8100000000000023,4000,-4000,False,7.115,305.975,-26.275000000000006,44.375
2022-11-21 11:45:00,-28.456899,-48.972999,81.975,49.41,11,0.08197499999999999,STABILIZING,1000000.0,4.0,-3.430000000000007,4000,-4000,False,7.115,305.975,-26.275000000000006,44.375
2022-11-21 12:00:00,-28.456899,-48.972999,70.03,60.54,12,0.07003,STABILIZING,1000000.0,4.0,-11.944999999999993,4000,-4000,False,6.285,377.23,-26.275000000000006,44.375
2022-11-21 12:15:00,-28.456899,-48.972999,70.03,83.12,12,0.07003,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.285,377.23,-26.275000000000006,44.375
2022-11-21 12:30:00,-28.456899,-48.972999,65.775,71.01,12,0.065775,STABILIZING,1000000.0,4.0,-4.2549999999999955,4000,-4000,False,6.285,377.23,-26.275000000000006,44.375
2022-11-21 12:45:00,-28.456899,-48.972999,76.16499999999999,81.32,12,0.076165,STABILIZING,1000000.0,4.0,10.389999999999986,4000,-4000,False,6.285,377.23,-26.275000000000006,44.375
2022-11-21 13:00:00,,,,,13,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.265000000000001,323.98,-26.275000000000006,44.375
2022-11-21 13:15:00,-28.456899,-48.972999,,72.65,13,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.265000000000001,323.98,-26.275000000000006,44.375
2022-11-21 13:30:00,-28.456899,-48.972999,,62.84,13,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.265000000000001,323.98,-26.275000000000006,44.375
2022-11-21 13:45:00,-28.456899,-48.972999,,62.03,13,,STABILIZING,1000000.0,4.0,,4000,-4000,False,7.265000000000001,323.98,-26.275000000000006,44.375
2022-11-21 14:00:00,-28.456899,-48.972999,67.745,85.58,14,0.067745,STABILIZING,1000000.0,4.0,,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-21 14:15:00,-28.456899,-48.972999,74.21000000000001,89.18,14,0.07421000000000001,STABILIZING,1000000.0,4.0,6.465000000000003,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-21 14:30:00,-28.456899,-48.972999,84.6,83.62,14,0.0846,STABILIZING,1000000.0,4.0,10.389999999999986,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-21 14:45:00,-28.456899,-48.972999,87.38,96.54,14,0.08738,STABILIZING,1000000.0,4.0,2.780000000000001,4000,-4000,False,4.085,249.535,-26.275000000000006,44.375
2022-11-21 15:00:00,-28.456899,-48.972999,92.86000000000001,274.74,15,0.09286000000000001,STABILIZING,1000000.0,4.0,5.480000000000018,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-21 15:15:00,-28.456899,-48.972999,95.14500000000001,93.75,15,0.09514500000000001,STABILIZING,1000000.0,4.0,2.2849999999999966,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-21 15:30:00,-28.456899,-48.972999,111.515,126.49,15,0.111515,STABILIZING,1000000.0,4.0,16.36999999999999,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-21 15:45:00,-28.456899,-48.972999,114.22,101.95,15,0.11422,STABILIZING,1000000.0,4.0,2.7049999999999983,4000,-4000,False,4.07,185.43,-26.275000000000006,44.375
2022-11-21 16:00:00,-28.456899,-48.972999,105.63,109.31,16,0.10563,STABILIZING,1000000.0,4.0,-8.590000000000003,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-21 16:15:00,-28.456899,-48.972999,111.765,114.22,16,0.111765,STABILIZING,1000000.0,4.0,6.135000000000005,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-21 16:30:00,-28.456899,-48.972999,111.765,186.05,16,0.111765,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-21 16:45:00,-28.456899,-48.972999,111.765,93.93,16,0.111765,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,5.855,184.76,-26.275000000000006,44.375
2022-11-21 17:00:00,-28.456899,-48.972999,116.35,118.48,17,0.11635,STABILIZING,1000000.0,4.0,4.584999999999994,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-21 17:15:00,-28.456899,-48.972999,116.025,113.57,17,0.116025,STABILIZING,1000000.0,4.0,-0.32499999999998863,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-21 17:30:00,-28.456899,-48.972999,116.025,152.03,17,0.116025,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-21 17:45:00,-28.456899,-48.972999,118.975,119.47,17,0.118975,STABILIZING,1000000.0,4.0,2.9499999999999886,4000,-4000,False,6.365,219.825,-26.275000000000006,44.375
2022-11-21 18:00:00,-28.456899,-48.972999,120.45,121.43,18,0.12045,STABILIZING,1000000.0,4.0,1.4750000000000085,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-21 18:15:00,,,,,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-21 18:30:00,-28.456899,-48.972999,,129.94,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-21 18:45:00,-28.456899,-48.972999,,129.94,18,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.8,170.415,-26.275000000000006,44.375
2022-11-21 19:00:00,-28.456899,-48.972999,,134.85,19,,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-21 19:15:00,-28.456899,-48.972999,132.39499999999998,191.95,19,0.13239499999999998,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-21 19:30:00,-28.456899,-48.972999,132.39499999999998,108.5,19,0.13239499999999998,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-21 19:45:00,-28.456899,-48.972999,129.94,125.03,19,0.12994,STABILIZING,1000000.0,4.0,-2.454999999999984,4000,-4000,False,6.215,157.305,-26.275000000000006,44.375
2022-11-21 20:00:00,-28.456899,-48.972999,158.49,201.11,20,0.15849000000000002,STABILIZING,1000000.0,4.0,28.55000000000001,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-21 20:15:00,-28.456899,-48.972999,132.64,140.25,20,0.13263999999999998,STABILIZING,1000000.0,4.0,-25.850000000000023,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-21 20:30:00,-28.456899,-48.972999,138.45,136.65,20,0.13845,STABILIZING,1000000.0,4.0,5.810000000000002,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-21 20:45:00,-28.456899,-48.972999,138.45,136.65,20,0.13845,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,12.665,174.1,-26.275000000000006,44.375
2022-11-21 21:00:00,-28.456899,-48.972999,137.63,138.61,21,0.13763,STABILIZING,1000000.0,4.0,-0.8199999999999932,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-21 21:15:00,-28.456899,-48.972999,136.65,130.09,21,0.13665,STABILIZING,1000000.0,4.0,-0.9799999999999898,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-21 21:30:00,-28.456899,-48.972999,133.37,125.68,21,0.13337000000000002,STABILIZING,1000000.0,4.0,-3.280000000000001,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-21 21:45:00,-28.456899,-48.972999,132.47,134.85,21,0.13247,STABILIZING,1000000.0,4.0,-0.9000000000000057,4000,-4000,False,9.525,151.54500000000002,-26.275000000000006,44.375
2022-11-21 22:00:00,-28.456899,-48.972999,132.47,135.5,22,0.13247,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-21 22:15:00,-28.456899,-48.972999,135.175,135.5,22,0.13517500000000002,STABILIZING,1000000.0,4.0,2.7050000000000125,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-21 22:30:00,-28.456899,-48.972999,135.5,139.76,22,0.1355,STABILIZING,1000000.0,4.0,0.32499999999998863,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-21 22:45:00,-28.456899,-48.972999,136.725,137.95,22,0.13672499999999999,STABILIZING,1000000.0,4.0,1.2249999999999943,4000,-4000,False,5.65,143.61,-26.275000000000006,44.375
2022-11-21 23:00:00,-28.456899,-48.972999,137.95,137.95,23,0.13795,STABILIZING,1000000.0,4.0,1.2249999999999943,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-21 23:15:00,-28.456899,-48.972999,138.855,144.66,23,0.13885499999999998,STABILIZING,1000000.0,4.0,0.9050000000000011,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-21 23:30:00,,,,,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-21 23:45:00,-28.456899,-48.972999,,134.35,23,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.775,147.62,-26.275000000000006,44.375
2022-11-22 00:00:00,-28.456899,-48.972999,,144.01,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-22 00:15:00,-28.456899,-48.972999,,142.86,0,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-22 00:30:00,-28.456899,-48.972999,143.435,149.57,0,0.143435,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-22 00:45:00,-28.456899,-48.972999,146.79,150.72,0,0.14679,STABILIZING,1000000.0,4.0,3.3549999999999898,4000,-4000,False,5.46,150.41,-26.275000000000006,44.375
2022-11-22 01:00:00,-28.456899,-48.972999,147.445,145.32,1,0.147445,STABILIZING,1000000.0,4.0,0.6550000000000011,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-22 01:15:00,-28.456899,-48.972999,147.445,139.26,1,0.147445,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-22 01:30:00,-28.456899,-48.972999,142.615,139.91,1,0.14261500000000002,STABILIZING,1000000.0,4.0,-4.829999999999984,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-22 01:45:00,-28.456899,-48.972999,142.615,147.77,1,0.14261500000000002,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.99,156.72,-26.275000000000006,44.375
2022-11-22 02:00:00,-28.456899,-48.972999,140.485,141.06,2,0.14048500000000003,STABILIZING,1000000.0,4.0,-2.1299999999999955,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-22 02:15:00,-28.456899,-48.972999,140.485,138.61,2,0.14048500000000003,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-22 02:30:00,-28.456899,-48.972999,139.835,137.95,2,0.13983500000000001,STABILIZING,1000000.0,4.0,-0.6500000000000057,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-22 02:45:00,-28.456899,-48.972999,139.835,147.27,2,0.13983500000000001,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,4.34,153.69,-26.275000000000006,44.375
2022-11-22 03:00:00,-28.456899,-48.972999,139.26,139.91,3,0.13926,STABILIZING,1000000.0,4.0,-0.575000000000017,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-22 03:15:00,-28.456899,-48.972999,141.385,142.86,3,0.14138499999999998,STABILIZING,1000000.0,4.0,2.125,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-22 03:30:00,-28.456899,-48.972999,144.16500000000002,145.47,3,0.14416500000000002,STABILIZING,1000000.0,4.0,2.7800000000000296,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-22 03:45:00,-28.456899,-48.972999,143.19,143.52,3,0.14318999999999998,STABILIZING,1000000.0,4.0,-0.9750000000000227,4000,-4000,False,6.505,151.87,-26.275000000000006,44.375
2022-11-22 04:00:00,-28.456899,-48.972999,143.52,143.52,4,0.14352,STABILIZING,1000000.0,4.0,0.3300000000000125,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-22 04:15:00,-28.456899,-48.972999,143.52,137.95,4,0.14352,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-22 04:30:00,-28.456899,-48.972999,143.52,147.27,4,0.14352,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-22 04:45:00,-28.456899,-48.972999,144.42000000000002,145.32,4,0.14442000000000002,STABILIZING,1000000.0,4.0,0.9000000000000057,4000,-4000,False,6.655,148.765,-26.275000000000006,44.375
2022-11-22 05:00:00,,,,,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-22 05:15:00,-28.456899,-48.972999,,144.66,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-22 05:30:00,-28.456899,-48.972999,,150.23,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-22 05:45:00,-28.456899,-48.972999,,139.91,5,,STABILIZING,1000000.0,4.0,,4000,-4000,False,5.555,150.97,-26.275000000000006,44.375
2022-11-22 06:00:00,-28.456899,-48.972999,145.64,146.62,6,0.14564,STABILIZING,1000000.0,4.0,,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-22 06:15:00,-28.456899,-48.972999,148.425,150.23,6,0.148425,STABILIZING,1000000.0,4.0,2.785000000000025,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-22 06:30:00,-28.456899,-48.972999,148.425,153.33,6,0.148425,STABILIZING,1000000.0,4.0,0.0,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-22 06:45:00,-28.456899,-48.972999,148.75,147.27,6,0.14875,STABILIZING,1000000.0,4.0,0.32499999999998863,4000,-4000,False,6.3100000000000005,151.22,-26.275000000000006,44.375
2022-11-22 07:00:00,-28.456899,-48.972999,151.78,161.04,7,0.15178,STABILIZING,1000000.0,4.0,3.030000000000001,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-22 07:15:00,-28.456899,-48.972999,152.35000000000002,151.37,7,0.15235,STABILIZING,1000000.0,4.0,0.5700000000000216,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-22 07:30:00,-28.456899,-48.972999,149.32,138.76,7,0.14931999999999998,STABILIZING,1000000.0,4.0,-3.0300000000000296,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-22 07:45:00,-28.456899,-48.972999,145.965,140.56,7,0.145965,STABILIZING,1000000.0,4.0,-3.3549999999999898,4000,-4000,False,5.325,151.22,-26.275000000000006,44.375
2022-11-22 08:00:00,-28.456899,-48.972999,139.66,138.11,8,0.13966,STABILIZING,1000000.0,4.0,-6.305000000000007,4000,-4000,False,4.63,152.12,-26.275000000000006,44.375
