Data e Hora;Partículas Totais em Suspensão;Material Particulado <10µm;Óxidos de Nitrogênio;Dióxido de Nitrogênio;Dióxido de Enxofre;Monóxido de Nitrogênio;Ozônio;Material Particulado <2.5µm;Monóxido de Carbono
;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m
;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina
;Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [ppm]
02/01/2023 12:30:00;53;35;15,72;14,98;13,68;0,74;48,04;12;0,1149
02/01/2023 13:30:00;67;49;17,43;16,19;13,17;1,24;46,46;12;0,0974
02/01/2023 14:30:00;71;56;11,83;11,14;6,73;0,69;43,46;8;0,1051
02/01/2023 15:30:00;65;43;;;;;;7;
02/01/2023 16:30:00;75;49;7,11;6,4;7,47;0,71;136,29;11;0,1029
02/01/2023 17:30:00;57;42;7,33;7,17;6,11;0,16;51,42;13;0,0894
02/01/2023 18:30:00;53;42;5,45;5,03;4,21;0,41;50,43;12;0,1072
02/01/2023 19:30:00;46;41;6,8;5,68;3,25;1,12;45,69;10;0,1145
02/01/2023 20:30:00;43;43;6,12;5,79;2,44;0,33;41,41;11;0,1388
02/01/2023 21:30:00;38;38;7,66;7,19;2,11;0,47;40,55;12;0,1385
02/01/2023 22:30:00;37;33;6,34;5,75;2,25;0,59;39,77;11;0,1269
02/01/2023 23:30:00;29;29;5,96;5,77;2,38;0,19;37,09;13;0,1243
03/01/2023 00:30:00;28;28;;5,15;2,84;;36,83;11;0,117
03/01/2023 01:30:00;32;28;4,31;4,12;3,14;0,19;33,19;13;0,1185
03/01/2023 02:30:00;43;40;9,84;9,04;2,81;0,8;26,74;18;0,1623
03/01/2023 03:30:00;40;36;7,06;5,94;2,85;1,12;34,92;18;0,1496
03/01/2023 04:30:00;27;22;3,69;3,56;2,28;0,13;39,98;10;0,1202
03/01/2023 05:30:00;21;18;2,23;1,96;2,51;0,27;40,16;11;0,1175
03/01/2023 06:30:00;22;19;2,88;2,55;2,72;0,32;35,93;10;0,1308
03/01/2023 07:30:00;17;14;9,27;7,97;2,88;1,3;34,86;9;0,1621
03/01/2023 08:30:00;18;15;9,75;8,74;2,52;1,01;46,55;10;0,1455
03/01/2023 09:30:00;33;29;5,86;5,47;2,35;0,39;57,25;14;0,1235
03/01/2023 10:30:00;27;26;6,2;5,23;2,98;0,97;54,83;8;0,1177
03/01/2023 11:30:00;35;22;9,47;8,31;4,59;1,17;54,72;6;0,1288
03/01/2023 12:30:00;31;24;9,19;8,84;4,74;0,35;51,29;7;0,0823
03/01/2023 13:30:00;29;14;3;2,52;4,8;0,48;52,34;6;0,0844
03/01/2023 14:30:00;32;20;3;2,83;4,48;0,17;52,81;13;0,0602
03/01/2023 15:30:00;37;28;11,06;9,99;4,09;1,06;47,62;11;0,0771
03/01/2023 16:30:00;38;35;6,71;6,07;3,65;0,64;46,86;10;0,092
03/01/2023 17:30:00;38;32;10,7;9,11;2,82;1,59;43,23;9;0,1193
03/01/2023 18:30:00;32;27;14,52;13,18;2,32;1,33;38,54;9;0,1337
03/01/2023 19:30:00;24;20;13,12;12,22;2,56;0,9;35,8;12;0,1206
03/01/2023 20:30:00;32;31;7,78;7,75;2,54;0,03;34,34;14;0,1189
03/01/2023 21:30:00;28;25;5,42;4,81;2,82;0,61;33,43;10;0,1106
03/01/2023 22:30:00;29;23;4,46;4,11;2,95;0,35;34,52;7;0,0922
03/01/2023 23:30:00;25;25;10,85;9,19;2,93;1,66;27,93;7;0,1069
04/01/2023 00:30:00;29;25;;4,63;2,78;;32,19;8;0,0771
04/01/2023 01:30:00;27;23;3,28;3,2;2,57;0,08;30,96;4;0,0673
04/01/2023 02:30:00;24;20;3,66;2,61;2,42;1,05;30,8;10;0,0636
04/01/2023 03:30:00;31;26;3,2;2,97;2,41;0,24;29,87;9;0,0758
04/01/2023 04:30:00;25;21;1,59;1,15;2,5;0,44;31,57;6;0,0713
04/01/2023 05:30:00;29;25;1,76;1,26;2,26;0,49;30,29;7;0,0798
04/01/2023 06:30:00;22;19;2,84;2,65;2,58;0,19;23,95;10;0,0895
04/01/2023 07:30:00;20;17;9,05;8,01;2,53;1,03;23,53;11;0,1457
04/01/2023 08:30:00;20;17;16,9;15,19;2,04;1,71;23,14;9;0,1525
04/01/2023 09:30:00;19;16;16,27;13,96;2,65;2,31;23,53;8;0,1203
04/01/2023 10:30:00;14;12;14,04;12,11;2,41;1,92;28,51;10;0,1597
04/01/2023 11:30:00;18;15;12,72;10,95;2,65;1,78;36,42;7;0,1179
04/01/2023 12:30:00;15;13;12,55;11,4;2,9;1,15;46,15;5;0,1277
04/01/2023 13:30:00;17;14;7,54;6,87;2,82;0,67;47,49;7;0,1173
04/01/2023 14:30:00;18;15;6,91;6,11;2,77;0,8;49,58;9;0,0959
04/01/2023 15:30:00;19;16;5,75;5,01;2,88;0,73;52,44;8;0,1054
04/01/2023 16:30:00;29;18;6,83;5,84;3,92;0,99;49,85;6;0,0945
04/01/2023 17:30:00;23;17;6,62;5,32;3,12;1,3;35,55;7;0,0759
04/01/2023 18:30:00;28;23;8,62;7,16;2,87;1,46;34,48;7;0,1055
04/01/2023 19:30:00;25;21;12,73;10,53;2,53;2,2;26,8;5;0,168
04/01/2023 20:30:00;24;20;10,43;9,69;2,54;0,74;24,32;6;0,1377
04/01/2023 21:30:00;40;34;21,68;18,9;2,27;2,78;12,92;12;0,2285
04/01/2023 22:30:00;47;40;30,06;21,64;2,32;8,42;8,94;12;0,3651
04/01/2023 23:30:00;40;34;25,39;15,81;2,28;9,58;9,32;22;0,1916
05/01/2023 00:30:00;25;21;14,95;11,86;2,48;3,08;15,24;5;0,1213
05/01/2023 01:30:00;22;19;6,05;5,29;2,36;0,76;17,32;7;0,0958
05/01/2023 02:30:00;25;21;5,37;4,24;2,3;1,13;16,17;5;0,0892
05/01/2023 03:30:00;24;20;4,89;3,12;2,7;1,77;15,26;7;0,0904
05/01/2023 04:30:00;24;20;5,94;3,87;2,72;2,06;14,24;15;0,106
05/01/2023 05:30:00;31;26;6,67;4,3;2,68;2,36;15,46;12;0,1138
05/01/2023 06:30:00;24;20;12,47;5,19;2,58;7,28;10,65;12;0,1387
05/01/2023 07:30:00;33;28;16,04;6,91;3,69;9,13;10,9;13;0,1629
05/01/2023 08:30:00;32;27;21,64;12,46;6,74;9,19;12,66;17;0,1388
05/01/2023 09:30:00;27;23;21,29;14,98;13,96;6,31;20,8;9;0,1016
05/01/2023 10:30:00;41;25;59,97;31,94;67,98;28,03;18,63;15;0,0652
05/01/2023 11:30:00;35;24;13,14;12,21;11,53;0,93;50,56;11;0,0594
05/01/2023 12:30:00;40;32;4,37;3,9;7,97;0,47;57,69;7;0,0659
05/01/2023 13:30:00;31;22;2,15;1,85;5,96;0,3;48,88;12;0,0631
05/01/2023 14:30:00;31;23;1,8;1,54;5,29;0,26;53,78;10;0,0621
05/01/2023 15:30:00;33;23;3,35;3,15;5,71;0,19;56,22;6;0,0593
05/01/2023 16:30:00;51;38;2,3;2,02;5,3;0,28;59,63;7;0,0466
05/01/2023 17:30:00;40;31;3,09;2,95;4,31;0,14;51,97;7;0,062
05/01/2023 18:30:00;55;30;2,34;2,25;3,17;0,08;48,04;10;0,0643
05/01/2023 19:30:00;61;46;5,07;4,42;3,3;0,65;40,16;15;0,1576
05/01/2023 20:30:00;48;28;9,72;9,02;3;0,7;34,35;13;0,1613
05/01/2023 21:30:00;44;37;17,3;14,36;2,71;2,94;29,85;17;0,1531
05/01/2023 22:30:00;48;41;12,11;10,5;2,74;1,61;26,62;12;0,1962
05/01/2023 23:30:00;42;36;20,34;18,58;2,62;1,76;16,73;13;0,1616
06/01/2023 00:30:00;36;31;13,37;12,31;2,47;1,06;20,23;14;0,124
06/01/2023 01:30:00;33;28;7,08;6,43;2,44;0,66;21,83;11;0,0998
06/01/2023 02:30:00;34;29;6,12;5,4;2,19;0,71;21,08;12;0,0819
06/01/2023 03:30:00;30;25;6,34;5,24;2,24;1,1;17,66;8;0,0879
06/01/2023 04:30:00;29;25;4,94;4,02;2,57;0,91;17,54;10;0,1045
06/01/2023 05:30:00;26;22;4,55;3,43;2,71;1,12;18,07;10;0,1118
06/01/2023 06:30:00;29;25;7,87;5,94;2,55;1,92;17,2;9;0,1325
06/01/2023 07:30:00;33;28;11,59;9,01;3,3;2,58;19,32;5;0,1613
06/01/2023 08:30:00;37;31;15,19;13,1;3,55;2,09;25,25;9;0,1746
06/01/2023 09:30:00;38;32;9,19;8,15;4,77;1,03;42,15;12;0,0982
06/01/2023 10:30:00;45;33;8,27;6,79;5,12;1,48;45,15;10;0,076
06/01/2023 11:30:00;35;26;5,61;5,13;4,38;0,48;46,94;7;0,0586
06/01/2023 12:30:00;33;28;2,31;1,74;4,74;0,58;42,96;9;0,0492
06/01/2023 13:30:00;39;34;0,75;0,3;4,71;0,45;41,32;8;0,0512
06/01/2023 14:30:00;40;24;1,18;0,86;4,9;0,32;39,52;6;0,0504
06/01/2023 15:30:00;42;25;2,75;1,83;5,16;0,92;35,81;8;0,047
06/01/2023 16:30:00;42;28;1,75;1,01;4,88;0,74;33,95;8;0,0372
06/01/2023 17:30:00;40;30;;;3,98;0,53;32,82;8;0,04
06/01/2023 18:30:00;46;32;1,41;0,77;2,87;0,65;30,23;10;0,0572
06/01/2023 19:30:00;59;50;3,47;2,68;2,68;0,8;25,89;9;0,0779
06/01/2023 20:30:00;75;64;5,36;4,51;2,53;0,84;23,51;12;0,108
06/01/2023 21:30:00;70;60;4,25;3,72;2,73;0,53;22,9;15;0,1223
06/01/2023 22:30:00;66;56;2,4;1,79;2,32;0,61;24,75;12;0,0918
06/01/2023 23:30:00;91;77;13,84;9,71;2,12;4,13;13,83;34;0,2366
07/01/2023 00:30:00;63;53;22,25;14,05;2,19;8,2;8,87;16;0,2033
07/01/2023 01:30:00;57;48;14,44;11,37;2,35;3,07;8,53;18;0,2044
07/01/2023 02:30:00;50;42;15,87;12,81;2,36;3,06;8,64;9;0,1221
07/01/2023 03:30:00;31;26;12,36;10,24;2,8;2,13;12,03;9;0,0906
07/01/2023 04:30:00;31;26;7,23;6,37;2,36;0,87;13,15;7;0,085
07/01/2023 05:30:00;38;32;8,4;6,81;2,8;1,59;10,75;9;0,0991
07/01/2023 06:30:00;36;31;9,93;6,75;3,03;3,18;11,16;8;0,1101
07/01/2023 07:30:00;39;33;13,21;7,63;4,5;5,58;11,13;12;0,1358
07/01/2023 08:30:00;44;37;23,27;13,55;12,56;9,71;11;18;0,1028
07/01/2023 09:30:00;26;22;16,63;11,61;6,82;5,02;16,66;17;0,0781
07/01/2023 10:30:00;24;20;4,76;3,91;3,83;0,84;25,18;6;0,0664
07/01/2023 11:30:00;31;26;1,06;0,43;3,33;0,62;26,73;4;0,0603
07/01/2023 12:30:00;38;32;0,37;0,06;3,51;0,31;28,53;4;0,0628
07/01/2023 13:30:00;33;28;;;3,35;;30,17;3;0,052
07/01/2023 14:30:00;30;25;;;3,81;0,29;28,5;3;0,0544
07/01/2023 15:30:00;37;31;1,19;0,6;4,42;0,6;26,48;6;0,0428
07/01/2023 16:30:00;37;31;;;3,92;0,85;29,58;9;0,034
07/01/2023 17:30:00;44;37;;;3,28;0,04;26,45;11;0,0355
07/01/2023 18:30:00;47;40;;;3,17;0,38;24,8;8;0,0463
07/01/2023 19:30:00;53;45;0,67;0,2;3,1;0,47;25,36;14;0,0577
07/01/2023 20:30:00;71;60;2,12;1,53;2,87;0,6;21,02;13;0,0778
07/01/2023 21:30:00;60;51;3,31;2,51;2,76;0,8;19,03;11;0,1137
07/01/2023 22:30:00;61;52;3,7;3,08;2,37;0,63;16,87;12;0,1583
07/01/2023 23:30:00;48;41;10,2;8,02;2,81;2,18;10,19;10;0,1941
08/01/2023 00:30:00;41;35;12,03;8,59;2,59;3,44;8,99;10;0,1482
08/01/2023 01:30:00;38;32;7,7;6,24;2,55;1,46;11,04;9;0,0992
08/01/2023 02:30:00;33;28;5,34;4,1;2,84;1,24;12,07;13;0,0881
08/01/2023 03:30:00;29;25;4,66;2,93;2,67;1,73;11,06;8;0,0905
08/01/2023 04:30:00;28;24;4,15;2,79;2,88;1,36;11,25;6;0,0949
08/01/2023 05:30:00;34;29;3,3;1,76;2,87;1,54;12,26;10;0,0944
08/01/2023 06:30:00;21;18;5,28;2,35;2,7;2,93;10,66;7;0,1051
08/01/2023 07:30:00;25;21;4,36;1,74;2,94;2,63;11,17;8;0,0988
08/01/2023 08:30:00;25;21;4,31;2,66;3,54;1,66;16,57;8;0,0934
08/01/2023 09:30:00;34;29;32,58;11,2;44,76;21,38;15,13;13;0,0728
08/01/2023 10:30:00;34;29;30,65;20,25;27,23;10,4;14,18;8;0,0545
08/01/2023 11:30:00;38;32;19,8;14,58;21,29;5,21;24,82;9;0,0582
08/01/2023 12:30:00;26;22;0,8;0,11;6,34;0,68;32,44;11;0,0489
08/01/2023 13:30:00;32;27;;;5,65;0,13;33,88;8;0,0456
08/01/2023 14:30:00;27;23;;;6,32;0,43;36,57;8;0,0525
08/01/2023 15:30:00;27;23;;;6,34;0,48;36,05;8;0,0475
08/01/2023 16:30:00;26;22;;;4,86;0,32;35;13;0,0407
08/01/2023 17:30:00;24;20;2,21;1,63;6,59;0,58;29,36;9;0,0421
08/01/2023 18:30:00;32;27;0,7;0,03;3,67;0,67;29;7;0,0552
08/01/2023 19:30:00;43;37;1,88;1,25;3,86;0,64;26,55;11;0,11
08/01/2023 20:30:00;44;37;5,7;4,36;3,5;1,35;25,4;11;0,1373
08/01/2023 21:30:00;37;31;3,9;3,6;3,39;0,3;27,11;12;0,116
08/01/2023 22:30:00;33;28;3,09;2,28;3,31;0,81;25,53;9;0,0842
08/01/2023 23:30:00;29;25;0,93;0,43;2,9;0,49;25,95;8;0,0696
09/01/2023 00:30:00;29;25;0,54;0,32;3,16;0,22;26,04;7;0,0678
09/01/2023 01:30:00;27;23;2,28;1,89;3,1;0,39;23,86;7;0,0511
09/01/2023 02:30:00;26;22;3,36;2,74;2,47;0,62;22,6;4;0,0483
09/01/2023 03:30:00;28;24;3,44;3,02;2,52;0,42;21,47;3;0,0488
09/01/2023 04:30:00;23;19;4,71;4,44;2,8;0,28;17,13;6;0,0513
09/01/2023 05:30:00;24;20;7,39;5,85;2,17;1,55;12,92;3;0,0632
09/01/2023 06:30:00;24;20;16,44;6,71;2,87;9,73;8,8;1;0,1265
09/01/2023 07:30:00;31;26;19,39;9,65;3,33;9,74;11,52;7;0,1332
09/01/2023 08:30:00;29;25;11,51;9,03;4,01;2,48;20,02;5;0,0927
09/01/2023 09:30:00;39;33;52,46;16,05;90,97;36,41;14,28;15;0,0639
09/01/2023 10:30:00;39;33;47,07;23,8;84,52;23,28;16,29;8;0,0591
09/01/2023 11:30:00;24;20;9,75;8,33;16,2;1,42;30,95;8;0,0513
09/01/2023 12:30:00;33;20;12,64;9,78;22,8;2,87;33,23;6;0,0575
09/01/2023 13:30:00;34;26;5,52;4,66;9,13;0,86;37,25;7;0,0633
09/01/2023 14:30:00;41;24;2,25;1,69;7,23;0,57;40,76;6;0,0592
09/01/2023 15:30:00;32;29;1,99;1,52;6,23;0,47;43,68;7;0,061
09/01/2023 16:30:00;33;22;3,81;3,28;5,85;0,52;40,4;7;0,0531
09/01/2023 17:30:00;35;26;3,75;3,06;4,66;0,69;30,95;5;0,0621
09/01/2023 18:30:00;42;25;5,77;4,27;3,91;1,51;28,58;5;0,1003
09/01/2023 19:30:00;36;33;5,56;4,29;3,55;1,27;22,56;7;0,0849
09/01/2023 20:30:00;43;32;6,54;5,89;3,73;0,66;19,87;7;0,0793
09/01/2023 21:30:00;42;36;10,02;8,05;4,72;1,97;15,79;15;0,1033
09/01/2023 22:30:00;30;25;16,21;12,82;4,96;3,39;12,1;7;0,0961
09/01/2023 23:30:00;26;22;7,81;7,03;4,1;0,78;20,35;8;0,071
10/01/2023 00:30:00;24;20;4,7;4,14;3,13;0,56;23,79;8;0,0598
10/01/2023 01:30:00;25;21;5,99;5,41;2,75;0,58;16,36;9;0,0747
10/01/2023 02:30:00;27;23;6,59;6,15;2,75;0,44;15,99;5;0,077
10/01/2023 03:30:00;27;23;6,71;5,94;2,8;0,77;14,16;4;0,0719
10/01/2023 04:30:00;27;23;5,62;4,24;2,4;1,38;13,48;4;0,0688
10/01/2023 05:30:00;31;26;8,7;6,17;2,52;2,53;10,28;6;0,0872
10/01/2023 06:30:00;26;22;13,85;6,15;2,72;7,7;9,75;8;0,1284
10/01/2023 07:30:00;25;21;21,79;9,24;3,15;12,56;9,39;5;0,1861
10/01/2023 08:30:00;80;68;53,9;16,33;55,86;37,56;7,77;13;0,2393
10/01/2023 09:30:00;55;35;107,17;23,28;178,57;83,88;5,83;13;0,1948
10/01/2023 10:30:00;46;36;87,21;34,24;207,74;52,96;9,29;18;0,0906
10/01/2023 11:30:00;43;30;60,75;37,49;161,95;23,26;19,93;8;0,0772
10/01/2023 12:30:00;51;37;66,7;44,64;215,71;22,06;20,18;10;0,0895
10/01/2023 13:30:00;57;30;36,43;26,65;120,93;9,77;33,16;9;0,0802
10/01/2023 14:30:00;58;35;17,54;14,09;50,34;3,45;38,33;8;0,0774
10/01/2023 15:30:00;49;28;10,34;8,18;30,43;2,16;34,62;7;0,0636
10/01/2023 16:30:00;42;32;53,48;24,89;110,62;28,59;12,01;7;0,0913
10/01/2023 17:30:00;35;32;44,78;24,82;82,63;19,96;12,95;9;0,1066
10/01/2023 18:30:00;36;27;52,68;22,83;101,11;29,84;10,38;17;0,1578
10/01/2023 19:30:00;40;31;35,95;19,88;53,18;16,08;16,28;13;0,1673
10/01/2023 20:30:00;42;37;24,59;20,25;21,26;4,34;17,06;11;0,1677
10/01/2023 21:30:00;33;28;21,92;18,95;15,15;2,97;16,56;8;0,16
10/01/2023 22:30:00;22;19;12,48;11,12;12,02;1,36;27,94;10;0,1214
10/01/2023 23:30:00;21;18;9,47;8,34;9,77;1,13;27;11;0,1169
11/01/2023 00:30:00;17;14;6,94;6,19;8,07;0,75;27,08;8;0,0979
11/01/2023 01:30:00;18;15;4,41;3,87;6,75;0,54;27,52;9;0,085
11/01/2023 02:30:00;19;16;5,87;5,18;6,1;0,69;26,38;8;0,0921
11/01/2023 03:30:00;12;10;2,01;1,12;5,55;0,89;34,01;4;0,0794
11/01/2023 04:30:00;15;13;2,1;1,35;5,35;0,75;30,27;2;0,0719
11/01/2023 05:30:00;15;13;3,09;2,74;4,4;0,35;26,33;4;0,0756
11/01/2023 06:30:00;20;17;7,74;5,17;4,64;2,57;19,37;10;0,1172
11/01/2023 07:30:00;27;23;14,4;9,83;5,06;4,57;16,38;7;0,1859
11/01/2023 08:30:00;33;28;14,08;11,38;4,91;2,69;22,74;17;0,195
11/01/2023 09:30:00;34;26;10,33;8,65;4,85;1,69;33,37;8;0,16
11/01/2023 10:30:00;29;20;10,65;9,25;5,8;1,39;47,32;12;0,1497
11/01/2023 11:30:00;47;28;8,08;7,29;6,81;0,79;67,43;11;0,1371
11/01/2023 12:30:00;40;28;15,17;14,18;7,67;0,99;77,75;14;0,1427
11/01/2023 13:30:00;39;22;9,69;8,5;7,86;1,19;76,62;15;0,1296
11/01/2023 14:30:00;31;22;32,64;28,78;8,03;3,85;53,74;9;0,0996
11/01/2023 15:30:00;;;16,83;15,54;8,79;1,29;61,12;;0,1098
11/01/2023 16:30:00;;;5,05;4,02;9,8;1,03;67,94;;0,1001
11/01/2023 17:30:00;38;28;9,14;8,49;7,32;0,65;61,53;9;0,0861
11/01/2023 18:30:00;47;43;9,49;9,03;5,25;0,46;57,47;22;0,1191
11/01/2023 19:30:00;41;38;9,62;8,74;4,05;0,88;56,54;19;0,1295
11/01/2023 20:30:00;48;41;6,75;6,58;3,81;0,16;59,75;19;0,1638
11/01/2023 21:30:00;47;40;11;10,2;4,1;0,8;50,67;28;0,1843
11/01/2023 22:30:00;44;37;16,53;15,89;4,03;0,63;37,94;20;0,2094
11/01/2023 23:30:00;51;43;16,56;15,79;4,27;0,77;32,07;18;0,1683
12/01/2023 00:30:00;44;37;20,75;19,32;4,43;1,43;18,32;14;0,1581
12/01/2023 01:30:00;40;34;18,37;17,07;4,73;1,31;15,62;17;0,123
12/01/2023 02:30:00;38;32;16,47;15,18;3,48;1,3;15,44;12;0,1222
12/01/2023 03:30:00;34;29;15,43;13,65;3,7;1,78;13,5;18;0,1234
12/01/2023 04:30:00;32;27;8,97;7,81;3,1;1,16;17,27;13;0,132
12/01/2023 05:30:00;34;29;8,75;7,26;2,98;1,49;14,51;18;0,1447
12/01/2023 06:30:00;40;34;12,39;8,65;3,28;3,74;12,62;16;0,2283
12/01/2023 07:30:00;143;122;25,06;14,82;3,89;10,24;12,63;30;0,3922
12/01/2023 08:30:00;80;68;16,35;14,5;5,56;1,84;32,49;18;0,3098
12/01/2023 09:30:00;44;28;8,86;8,04;5,81;0,82;49,63;11;0,1567
12/01/2023 10:30:00;47;27;11,23;9,74;12,04;1,5;59,92;13;0,1246
12/01/2023 11:30:00;89;54;67,63;55,49;96,45;12,14;31,28;30;0,1444
12/01/2023 12:30:00;68;49;50,13;44,44;84,37;5,69;64,39;22;0,1335
12/01/2023 13:30:00;55;40;13,87;13,26;29,7;0,6;90,67;20;0,1089
12/01/2023 14:30:00;54;33;8,41;7,91;16,1;0,5;88,03;15;0,1088
12/01/2023 15:30:00;46;30;5,21;4,72;11,85;0,49;85,34;13;0,1054
12/01/2023 16:30:00;47;30;4,52;4,47;10,39;0,05;90,52;12;0,097
12/01/2023 17:30:00;48;37;14,48;13,3;17,28;1,18;74,88;12;0,1116
12/01/2023 18:30:00;39;36;11,57;10,9;8,6;0,68;60,38;8;0,1283
12/01/2023 19:30:00;37;34;;5,74;6,5;;53,83;6;0,1176
12/01/2023 20:30:00;32;27;11,57;10,6;5,69;0,97;46,62;9;0,1158
12/01/2023 21:30:00;30;25;5,25;4,86;3,84;0,39;45,76;10;0,1326
12/01/2023 22:30:00;33;28;9,64;9,07;4,55;0,57;38,21;12;0,1364
12/01/2023 23:30:00;34;29;10;9,49;3,84;0,51;36,89;13;0,1334
13/01/2023 00:30:00;38;32;9,52;8,78;4,15;0,75;33,85;10;0,1315
13/01/2023 01:30:00;41;35;11,05;10,36;3,93;0,7;31,62;7;0,13
13/01/2023 02:30:00;33;28;7,73;7,53;3,92;0,19;32,4;12;0,1207
13/01/2023 03:30:00;33;28;10,61;9,78;3,9;0,84;25,49;11;0,124
13/01/2023 04:30:00;31;26;8,28;7,32;3,65;0,96;27,95;13;0,1266
13/01/2023 05:30:00;26;22;8,14;7,71;3,65;0,43;25,91;11;0,128
13/01/2023 06:30:00;34;29;15,33;12,36;3,65;2,97;16,49;9;0,1578
13/01/2023 07:30:00;26;22;13,08;11,45;3,4;1,63;28,34;7;0,1692
13/01/2023 08:30:00;58;42;53,47;26,23;79,31;27,24;17,07;12;0,1908
13/01/2023 09:30:00;60;45;73,36;43,4;128,45;29,96;19,46;18;0,1854
13/01/2023 10:30:00;54;42;74,33;51,4;157,32;22,93;24,03;19;0,1587
13/01/2023 11:30:00;53;43;63,11;49,06;132,86;14,06;39,56;11;0,1515
13/01/2023 12:30:00;52;47;35,86;30,83;86,59;5,04;59,6;14;0,1663
13/01/2023 13:30:00;50;38;25,04;23,48;53,82;1,56;74,44;9;0,1513
13/01/2023 14:30:00;54;38;5,87;5,75;18,5;0,12;83,84;8;0,1484
13/01/2023 15:30:00;50;37;4,78;4,59;13,18;0,2;84,07;9;0,1196
13/01/2023 16:30:00;38;39;5,28;4,88;10,59;0,41;75,02;12;0,126
13/01/2023 17:30:00;72;53;8,14;7,17;8,05;0,97;72,48;12;0,1308
13/01/2023 18:30:00;23;18;12,48;11,46;5,93;1,02;59,21;14;0,1672
13/01/2023 19:30:00;25;18;18,47;16,72;5,37;1,75;43,64;13;0,1741
13/01/2023 20:30:00;30;19;16,81;15,67;5,66;1,14;39,51;8;0,189
13/01/2023 21:30:00;27;24;17,14;16,39;5,65;0,74;30,24;10;0,2095
13/01/2023 22:30:00;21;18;14,1;13,07;4,74;1,03;33,9;10;0,1829
13/01/2023 23:30:00;20;17;13,08;12,04;5,03;1,04;33,45;12;0,14
14/01/2023 00:30:00;20;17;13,54;12,6;4,96;0,94;30,33;9;0,1414
14/01/2023 01:30:00;24;20;13,51;12,52;4,65;1;28,22;10;0,1528
14/01/2023 02:30:00;25;21;9,22;8,63;4,47;0,59;31,87;10;0,1249
14/01/2023 03:30:00;25;21;8,08;7,16;3,98;0,93;30,66;12;0,119
14/01/2023 04:30:00;25;21;7,07;6,41;3,67;0,66;29,27;7;0,1261
14/01/2023 05:30:00;21;18;2,9;2,61;4,04;0,29;33,74;11;0,12
14/01/2023 06:30:00;23;19;3,06;2,57;3,94;0,5;30,34;12;0,1336
14/01/2023 07:30:00;31;26;10,32;8,08;3,72;2,24;23,68;16;0,2009
14/01/2023 08:30:00;30;25;6,88;5,65;4,84;1,23;35,33;15;0,1768
14/01/2023 09:30:00;24;20;2,82;2,55;6;0,27;52,61;12;0,1437
14/01/2023 10:30:00;18;15;1,9;1,78;5,88;0,11;62,15;9;0,1134
14/01/2023 11:30:00;16;19;1,17;0,6;6,82;0,57;67,79;12;0,0999
14/01/2023 12:30:00;23;19;0,71;0,46;7,12;0,25;73,93;12;0,0933
14/01/2023 13:30:00;30;26;;;7,79;;78,73;16;0,1152
14/01/2023 14:30:00;30;26;0,16;0,08;6,82;0,08;76,1;16;0,0795
14/01/2023 15:30:00;27;24;5,7;4,77;4,97;0,93;70,96;7;0,114
14/01/2023 16:30:00;26;25;2,63;2,16;4,57;0,47;81,97;13;0,1121
14/01/2023 17:30:00;32;28;;2,29;4,21;;74,5;8;0,1166
14/01/2023 18:30:00;28;21;1,67;1,41;3,42;0,26;66,94;14;0,141
14/01/2023 19:30:00;31;18;;4,47;2,9;;53,57;8;0,1696
14/01/2023 20:30:00;15;14;3,77;3,53;3,27;0,24;52,61;9;0,1698
14/01/2023 21:30:00;18;15;4,28;3,92;3,28;0,36;48,26;14;0,1873
14/01/2023 22:30:00;17;14;6,16;5,45;3,24;0,71;46,04;8;0,1409
14/01/2023 23:30:00;11;9;3,23;2,8;3,25;0,43;47,37;8;0,1226
15/01/2023 00:30:00;12;10;1,59;1,17;3,12;0,42;43,9;5;0,1101
15/01/2023 01:30:00;13;11;1,41;0,81;3,12;0,6;43,65;2;0,1213
15/01/2023 02:30:00;14;12;2,24;1,63;2,76;0,61;39,68;5;0,1102
15/01/2023 03:30:00;10;8;1,19;1,06;2,83;0,13;36,81;4;0,1117
15/01/2023 04:30:00;9;7;1,61;1,07;3,12;0,54;39,1;3;0,1034
15/01/2023 05:30:00;8;7;1,38;1,04;3,32;0,34;36,24;3;0,1134
15/01/2023 06:30:00;12;10;4,42;3,68;3,21;0,74;29,03;1;0,1294
15/01/2023 07:30:00;17;14;4,14;3,58;3,11;0,56;27,14;10;0,1489
15/01/2023 08:30:00;15;13;2,38;1,97;3,15;0,42;28,98;8;0,1443
15/01/2023 09:30:00;17;14;4,92;3,83;3,67;1,09;32,12;6;0,1522
