Data e Hora;Partículas Totais em Suspensão;Material Particulado <10µm;Óxidos de Nitrogênio;Dióxido de Nitrogênio;Dióxido de Enxofre;Monóxido de Nitrogênio;Ozônio;Material Particulado <2.5µm;Monóxido de Carbono
;Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [ppm]
28/06/2022 20:30:00;56;41;25,07;22,56;12,31;2,51;4,12;16;0,4152
28/06/2022 21:30:00;46;30;105,25;51,14;11,27;54,11;4,51;17;0,2778
28/06/2022 22:30:00;43;24;130,72;40,99;10,74;89,73;6,87;10;0,2811
28/06/2022 23:30:00;40;28;53,13;28,45;10,74;24,68;12,95;14;0,2376
29/06/2022 00:30:00;47;32;30,11;21,75;10,74;8,36;12,75;16;0,2486
29/06/2022 01:30:00;36;28;29,61;25,35;10,48;4,26;17,85;13;0,1982
29/06/2022 02:30:00;36;32;24,49;21,81;10,48;2,68;25,5;12;0,1547
29/06/2022 03:30:00;28;23;20,71;19,37;10,22;1,34;27,27;12;0,1215
29/06/2022 04:30:00;24;16;13;12,18;9,69;0,82;25,9;10;0,0796
29/06/2022 05:30:00;27;16;5,45;4,88;9,17;0,57;23,54;7;0,0753
29/06/2022 06:30:00;30;22;5,76;5,04;8,91;0,72;21,19;3;0,0871
29/06/2022 07:30:00;36;18;2,74;2,24;8,65;0,5;19,81;21;0,1238
29/06/2022 08:30:00;31;26;2,96;2,55;9,17;0,41;20,6;8;0,1656
29/06/2022 09:30:00;47;31;4,31;3,5;10,22;0,81;21,38;9;0,254
29/06/2022 10:30:00;33;22;9,33;6,32;10,48;3,01;20,01;6;0,1274
29/06/2022 11:30:00;24;20;8,2;5,23;9,96;2,97;20,6;2;0,1113
29/06/2022 12:30:00;26;17;9,2;5,63;9,43;3,57;32,96;38;0,1298
29/06/2022 13:30:00;24;13;9,38;5,49;9,43;3,89;34,13;8;0,2088
29/06/2022 14:30:00;29;14;9,71;5,37;9,43;4,34;35,51;9;0,0934
29/06/2022 15:30:00;30;14;10,35;5,38;9,43;4,97;31,19;9;0,0914
29/06/2022 16:30:00;34;24;9,11;5,5;9,69;3,61;32,17;15;0,1256
29/06/2022 17:30:00;53;25;7,83;4,88;9,43;2,95;19,42;15;0,184
29/06/2022 18:30:00;49;31;9,91;6,7;8,91;3,21;19,62;19;0,2105
29/06/2022 19:30:00;56;30;11,51;9,14;8,38;2,37;14,32;18;0,2341
29/06/2022 20:30:00;53;45;27,77;18,71;8,12;9,06;12,36;28;0,2785
29/06/2022 21:30:00;61;52;22,97;15,51;7,86;7,46;2,94;32;0,3671
29/06/2022 22:30:00;45;38;29,53;22,77;7,86;6,76;4,12;23;0,2842
29/06/2022 23:30:00;46;39;25,46;22,52;7,34;2,94;4,71;24;0,2529
30/06/2022 00:30:00;33;28;51,1;34,95;7,34;16,15;6,87;17;0,1382
30/06/2022 01:30:00;26;22;34,88;23,62;7,07;11,26;7,65;14;0,1307
30/06/2022 02:30:00;22;19;26,13;19,6;6,81;6,53;10,01;11;0,1207
30/06/2022 03:30:00;18;15;14,6;12,92;6,81;1,68;8,44;9;0,1106
30/06/2022 04:30:00;20;17;9,55;8,47;6,55;1,08;8,83;10;0,1138
30/06/2022 05:30:00;18;15;7,47;6,56;6,55;0,91;8,04;9;0,1357
30/06/2022 06:30:00;22;19;7,22;6,16;6,29;1,06;5,89;11;0,1468
30/06/2022 07:30:00;27;23;5,64;4,81;6,55;0,83;5,1;14;0,2556
30/06/2022 08:30:00;36;31;6,59;5,04;6,81;1,55;5,49;19;0,3234
30/06/2022 09:30:00;39;33;10,14;7,39;8,38;2,75;6,08;20;0,254
30/06/2022 10:30:00;44;37;20,15;8,18;9,17;11,97;8,63;23;0,2474
30/06/2022 11:30:00;42;23;22,78;9,42;36,68;13,36;11,77;14;0,1535
30/06/2022 12:30:00;34;24;25,72;11,21;116,06;14,51;15,89;10;0,0995
30/06/2022 13:30:00;26;13;27,78;12,89;25,67;14,89;32,96;9;0,0679
30/06/2022 14:30:00;30;23;36,44;18,26;16,77;18,18;37,67;4;0,1314
30/06/2022 15:30:00;35;19;42,22;19,72;13,62;22,5;39,24;3;0,0964
30/06/2022 16:30:00;38;23;8,95;5,54;12,05;3,41;36,49;8;0,0769
30/06/2022 17:30:00;60;33;8,41;5,5;11,53;2,91;24,33;8;0,2756
30/06/2022 18:30:00;61;32;8,64;5,85;10,74;2,79;19,03;13;0,3491
30/06/2022 19:30:00;68;58;13,58;9,58;9,96;4;10,99;20;0,4253
30/06/2022 20:30:00;93;79;23;16,85;9,69;6,15;1,96;22;0,5642
30/06/2022 21:30:00;63;54;30,89;22,41;9,17;8,48;3,53;25;0,3474
30/06/2022 22:30:00;53;45;41,99;30,01;9,69;11,98;4,32;24;0,2608
30/06/2022 23:30:00;44;37;64,87;38,54;9,43;26,33;5,69;16;0,2268
01/07/2022 00:30:00;33;28;42,34;31,56;9,43;10,78;7,45;8;0,1712
01/07/2022 01:30:00;30;26;31,5;27,24;8,91;4,26;4,9;9;0,132
01/07/2022 02:30:00;36;31;25,7;23,01;9,17;2,69;6,28;8;0,1181
01/07/2022 03:30:00;36;31;19,24;16,75;8,38;2,49;5,49;18;0,1406
01/07/2022 04:30:00;32;27;19,48;15,94;8,12;3,54;5,69;23;0,1359
01/07/2022 05:30:00;36;31;15,73;13,82;7,6;1,91;4,9;21;0,1462
01/07/2022 06:30:00;34;29;15,12;13,67;7,34;1,45;4,12;22;0,1908
01/07/2022 07:30:00;51;43;12,36;10,92;7,34;1,44;4,12;20;0,3677
01/07/2022 08:30:00;61;52;12,27;9,95;7,86;2,32;4,12;22;0,456
01/07/2022 09:30:00;60;51;15,47;10,06;9,69;5,41;4,51;14;0,3407
01/07/2022 10:30:00;67;57;26,85;10,69;23,84;16,16;5,89;17;0,3145
01/07/2022 11:30:00;42;35;42,17;10,89;69,42;31,28;15,11;16;0,1606
01/07/2022 12:30:00;39;29;33,22;11,32;97,46;21,9;27,46;10;0,1086
01/07/2022 13:30:00;50;31;41,75;17,92;73,09;23,83;36,68;10;0,1034
01/07/2022 14:30:00;53;35;36,9;20,55;56,59;16,35;42,57;15;0,1256
01/07/2022 15:30:00;58;37;29,58;18,38;51,61;11,2;42,77;15;0,1208
01/07/2022 16:30:00;58;31;20,84;13,77;44,01;7,07;38,65;12;0,1414
01/07/2022 17:30:00;60;44;20,2;14,65;168,45;5,55;9,02;14;0,1937
01/07/2022 18:30:00;53;37;20,72;16,17;63,66;4,55;17,46;15;0,2165
01/07/2022 19:30:00;49;38;27,54;19,82;28,29;7,72;18,64;14;0,2478
01/07/2022 20:30:00;41;30;65,06;45,17;19,65;19,89;24,13;16;0,1849
01/07/2022 21:30:00;32;25;35,73;29,75;15,98;5,98;26,48;14;0,1712
01/07/2022 22:30:00;38;32;29,57;25,79;14,15;3,78;28,45;19;0,1642
01/07/2022 23:30:00;32;27;16,41;15,27;13,1;1,14;36,49;12;0,123
02/07/2022 00:30:00;29;25;15,73;14,26;12,31;1,47;42,18;11;0,1096
02/07/2022 01:30:00;31;26;14,3;13,03;11,79;1,27;36,88;9;0,1177
02/07/2022 02:30:00;26;22;9,1;8,28;17,55;0,82;34,13;10;0,1031
02/07/2022 03:30:00;32;27;6,9;6,28;18,86;0,62;28,84;7;0,1112
02/07/2022 04:30:00;27;23;8,73;7,98;12,84;0,75;27,07;7;0,1141
02/07/2022 05:30:00;28;24;12,48;11,71;11,53;0,77;30,8;12;0,1112
02/07/2022 06:30:00;27;23;13,98;13,18;11;0,8;25,11;10;0,1255
02/07/2022 07:30:00;32;27;10,73;9,94;10,48;0,79;28,64;12;0,1467
02/07/2022 08:30:00;35;26;8,12;7,54;11,79;0,58;41;13;0,1545
02/07/2022 09:30:00;41;29;16,7;15,78;12,84;0,92;38,84;14;0,1324
02/07/2022 10:30:00;34;22;15,79;14,5;12,57;1,29;40,41;13;0,1354
02/07/2022 11:30:00;43;26;7,51;6,44;12,05;1,07;41,79;13;0,159
02/07/2022 12:30:00;52;36;9,5;7,31;13,36;2,19;48,26;12;0,1835
02/07/2022 13:30:00;67;42;6,52;4,8;11,79;1,72;56,69;15;0,1782
02/07/2022 14:30:00;70;44;8,49;6,12;11;2,37;61,8;10;0,1593
02/07/2022 15:30:00;67;43;10,42;7,84;10,48;2,58;62,97;13;0,1517
02/07/2022 16:30:00;60;42;9,83;8,19;10,48;1,64;53,36;11;0,1768
02/07/2022 17:30:00;67;45;8,9;7,31;10,22;1,59;45,51;14;0,2093
02/07/2022 18:30:00;61;38;7,75;6,85;10,48;0,9;42,77;19;0,2225
02/07/2022 19:30:00;88;57;13;10,03;10,48;2,97;19,81;23;0,5004
02/07/2022 20:30:00;56;43;16,48;15,15;10,74;1,33;34,33;18;0,2498
02/07/2022 21:30:00;67;44;14,32;13,67;10,48;0,65;33,15;24;0,3046
02/07/2022 22:30:00;78;48;41,12;37,55;10,74;3,57;21,78;23;0,3847
02/07/2022 23:30:00;68;47;16,24;15,34;11,27;0,9;34,33;25;0,2249
03/07/2022 00:30:00;63;46;14,69;13,83;11;0,86;33,15;26;0,1842
03/07/2022 01:30:00;60;37;21,43;19,57;10,74;1,86;31,19;18;0,174
03/07/2022 02:30:00;55;41;10,17;9,38;10,48;0,79;28,25;20;0,1715
03/07/2022 03:30:00;44;29;8,79;8,08;10,22;0,71;30,01;18;0,1476
03/07/2022 04:30:00;43;31;8,82;8,11;9,96;0,71;30,01;17;0,1334
03/07/2022 05:30:00;44;29;8,43;7,9;9,96;0,53;29,23;16;0,1228
03/07/2022 06:30:00;45;28;5,47;4,89;9,96;0,58;28,25;15;0,1137
03/07/2022 07:30:00;53;38;4,3;3,62;9,96;0,68;27,07;14;0,1175
03/07/2022 08:30:00;56;36;4,11;3,54;10,22;0,57;26,48;10;0,1225
03/07/2022 09:30:00;48;36;4,23;3,74;10,48;0,49;28,25;12;0,1202
03/07/2022 10:30:00;54;38;6,59;5,44;10,48;1,15;26,29;16;0,1415
03/07/2022 11:30:00;58;39;6,42;5,44;10,48;0,98;29,03;13;0,1382
03/07/2022 12:30:00;57;42;5,21;4,28;10,22;0,93;30,8;13;0,1611
03/07/2022 13:30:00;43;36;8,6;6,66;9,96;1,94;35,51;15;0,1292
03/07/2022 14:30:00;48;39;6,65;5,36;9,69;1,29;34,13;14;0,1216
03/07/2022 15:30:00;44;33;5,38;3,82;9,69;1,56;31,98;16;0,1228
03/07/2022 16:30:00;43;32;4,24;2,86;9,96;1,38;28,45;12;0,1525
03/07/2022 17:30:00;52;36;4,5;3,53;9,96;0,97;24,72;18;0,1847
03/07/2022 18:30:00;62;39;7,41;4,87;10,48;2,54;20,4;23;0,2232
03/07/2022 19:30:00;70;55;8,11;6,86;10,22;1,25;15,89;21;0,2485
03/07/2022 20:30:00;57;32;8,74;7,62;10,22;1,12;14,52;27;0,2418
03/07/2022 21:30:00;59;40;11,76;9,57;10,22;2,19;13,73;14;0,2691
03/07/2022 22:30:00;67;52;15,45;12,79;10,22;2,66;12,75;20;0,1975
03/07/2022 23:30:00;54;33;13,03;11,4;9,96;1,63;13,14;15;0,1696
04/07/2022 00:30:00;51;31;11,13;10,04;9,96;1,09;13,93;17;0,1527
04/07/2022 01:30:00;63;35;9,55;8,63;9,96;0,92;11,77;17;0,1737
04/07/2022 02:30:00;86;47;7,77;6,89;9,96;0,88;11,97;12;0,1345
04/07/2022 03:30:00;75;44;5,76;5,11;9,43;0,65;8,04;19;0,1823
04/07/2022 04:30:00;55;36;6,43;5,7;9,96;0,73;9,42;21;0,1664
04/07/2022 05:30:00;48;39;4,98;4,38;9,69;0,6;10,99;18;0,1653
04/07/2022 06:30:00;53;38;12,13;10,91;9,96;1,22;13,93;27;0,1633
04/07/2022 07:30:00;52;37;12,25;11,34;9,96;0,91;16,09;29;0,1843
04/07/2022 08:30:00;46;38;11,93;10,82;9,96;1,11;13,54;23;0,2026
04/07/2022 09:30:00;48;40;11,21;10,03;10,22;1,18;13,54;20;0,2005
04/07/2022 10:30:00;53;37;10,7;8,82;9,69;1,88;15,11;19;0,2134
04/07/2022 11:30:00;58;42;14,88;10,08;9,69;4,8;20,99;14;0,2106
04/07/2022 12:30:00;67;53;12,82;7,58;25,94;5,24;25,7;28;0,2247
04/07/2022 13:30:00;88;75;15,32;8,87;20,43;6,45;29,03;22;0,2409
04/07/2022 14:30:00;;;15,12;10,01;28,82;5,11;38,06;;0,2148
04/07/2022 15:30:00;;;28,05;19,24;18,86;8,81;40,02;20;0,2344
04/07/2022 16:30:00;89;60;26,22;18,63;13,1;7,59;35,31;23;0,2843
04/07/2022 17:30:00;116;76;22,22;17,31;11,27;4,91;23,93;26;0,3968
04/07/2022 18:30:00;89;53;25,23;18,85;10,74;6,38;14,12;18;0,5879
04/07/2022 19:30:00;88;59;26,31;22,37;10,48;3,94;14,32;20;0,4665
04/07/2022 20:30:00;83;55;45;35,76;10,74;9,24;5,69;24;0,5189
04/07/2022 21:30:00;75;51;54,69;44,74;10,74;9,95;3,73;16;0,5011
04/07/2022 22:30:00;80;59;50,57;39,26;11;11,31;4,51;16;0,5039
04/07/2022 23:30:00;75;53;60,82;50,22;10,48;10,6;4,51;22;0,4941
05/07/2022 00:30:00;42;35;66,93;48,21;10,48;18,72;9,81;16;0,2612
05/07/2022 01:30:00;48;38;45,69;38,79;10,22;6,9;11,77;20;0,2246
05/07/2022 02:30:00;52;42;39,01;32,94;9,96;6,07;10,59;27;0,237
05/07/2022 03:30:00;47;41;23,63;22,18;9,43;1,45;13,93;21;0,2114
05/07/2022 04:30:00;38;24;17,08;15,95;9,17;1,13;10,4;21;0,2174
05/07/2022 05:30:00;30;26;14,71;13,71;9,43;1;9,61;14;0,2138
05/07/2022 06:30:00;42;29;10,63;9,77;8,91;0,86;5,69;17;0,2481
05/07/2022 07:30:00;85;55;13,68;12,66;8,91;1,02;4,12;24;0,6451
05/07/2022 08:30:00;80;57;12,83;11,72;9,43;1,11;4,9;15;0,5617
05/07/2022 09:30:00;83;50;22,68;17,76;9,96;4,92;7,06;17;0,4476
05/07/2022 10:30:00;90;50;53,86;19,69;9,96;34,17;12,16;20;0,3711
05/07/2022 11:30:00;83;48;50,34;23;9,69;27,34;17,66;21;0,3611
05/07/2022 12:30:00;87;56;50,19;24,15;9,69;26,04;26,48;14;0,3789
05/07/2022 13:30:00;72;61;41,79;25,07;9,69;16,72;40,61;17;0,3011
05/07/2022 14:30:00;99;84;36,38;24,84;9,96;11,54;44,53;20;0,27
05/07/2022 15:30:00;89;54;33,71;25,06;9,69;8,65;42,18;22;0,2252
05/07/2022 16:30:00;147;83;21,93;18,06;9,69;3,87;34,13;21;0,2818
05/07/2022 17:30:00;141;85;25,51;20,64;9,96;4,87;25,5;25;0,3867
05/07/2022 18:30:00;128;73;20,31;16,34;9,69;3,97;16,48;26;0,5011
05/07/2022 19:30:00;96;63;29,18;23,21;10,22;5,97;22,56;25;0,3826
05/07/2022 20:30:00;79;58;28,94;23,87;10,22;5,07;20,99;25;0,3372
05/07/2022 21:30:00;65;48;35,93;26,6;9,96;9,33;24,72;28;0,2913
05/07/2022 22:30:00;81;47;22,71;19,31;9,69;3,4;20,99;20;0,3634
05/07/2022 23:30:00;53;36;17,7;14,74;9,96;2,96;20,99;24;0,2775
06/07/2022 00:30:00;35;27;11,68;10,69;9,69;0,99;22,76;18;0,1934
06/07/2022 01:30:00;38;26;23,39;14,38;9,43;9,01;22,17;20;0,1942
06/07/2022 02:30:00;35;30;21,78;13,18;9,43;8,6;20,4;17;0,1656
06/07/2022 03:30:00;33;27;6,88;6,28;9,17;0,6;18,83;20;0,1635
06/07/2022 04:30:00;29;16;5,61;5,01;8,91;0,6;18,05;17;0,1458
06/07/2022 05:30:00;44;37;4,8;3,98;9,17;0,82;14,91;22;0,1948
06/07/2022 06:30:00;53;42;5,51;4,88;9,17;0,63;8,04;34;0,2757
06/07/2022 07:30:00;55;44;5,37;4,92;8,91;0,45;4,9;37;0,3841
06/07/2022 08:30:00;41;27;9,92;9,21;9,43;0,71;7,45;26;0,2902
06/07/2022 09:30:00;55;44;18,35;16,76;9,43;1,59;7,65;29;0,3039
06/07/2022 10:30:00;58;49;30,13;21,34;10,22;8,79;10,59;27;0,2728
06/07/2022 11:30:00;65;52;21,64;15,03;20,43;6,61;18,24;18;0,242
06/07/2022 12:30:00;61;43;23,31;13,37;26,72;9,94;21,19;25;0,2303
06/07/2022 13:30:00;73;50;20,86;11,22;67,85;9,64;16,28;27;0,2301
06/07/2022 14:30:00;80;51;28,88;18,81;118,15;10,07;13,34;29;0,2144
06/07/2022 15:30:00;88;58;29,31;19,95;52,66;9,36;27,46;27;0,2319
06/07/2022 16:30:00;106;71;51,83;29,97;23,84;21,86;29,82;28;0,2994
06/07/2022 17:30:00;120;71;69,77;40,77;17,03;29;22,56;27;0,3826
06/07/2022 18:30:00;163;95;32,67;24,48;15,19;8,19;13,14;27;0,5953
06/07/2022 19:30:00;85;57;28,23;22,97;14,15;5,26;23,74;18;0,3193
06/07/2022 20:30:00;66;43;34,6;30,14;13,62;4,46;24,52;14;0,2911
06/07/2022 21:30:00;44;30;46,91;37,54;12,57;9,37;40,22;12;0,1703
06/07/2022 22:30:00;39;29;28,42;24,08;11,79;4,34;37,47;14;0,1517
06/07/2022 23:30:00;45;29;24,3;22,22;11,27;2,08;35,9;55;0,1475
07/07/2022 00:30:00;52;35;12,14;11,17;11;0,97;21,97;18;0,2028
07/07/2022 01:30:00;46;33;10,99;10,17;11;0,82;31,39;11;0,1624
07/07/2022 02:30:00;52;34;11,91;10,99;11;0,92;49,63;16;0,1181
07/07/2022 03:30:00;53;40;17,02;15,95;11;1,07;39,63;15;0,163
07/07/2022 04:30:00;62;38;13,1;12,37;11,27;0,73;29,62;17;0,2056
07/07/2022 05:30:00;65;41;7,68;7,08;10,74;0,6;23,54;25;0,2242
07/07/2022 06:30:00;48;37;7,88;7,19;9,96;0,69;20,6;16;0,1888
07/07/2022 07:30:00;60;39;11,37;10,5;9,96;0,87;10,79;18;0,3379
07/07/2022 08:30:00;94;65;11,71;10,48;9,96;1,23;5,1;19;0,5925
07/07/2022 09:30:00;93;52;14,37;13,3;10,74;1,07;10,59;14;0,3693
07/07/2022 10:30:00;97;57;31,47;25,21;10,48;6,26;17,46;17;0,3426
07/07/2022 11:30:00;91;54;53,74;31,39;10,48;22,35;31;14;0,249
07/07/2022 12:30:00;68;58;42,2;28;10,22;14,2;42,18;10;0,1782
07/07/2022 13:30:00;72;46;36,36;25,57;9,96;10,79;43,94;10;0,2022
07/07/2022 14:30:00;86;48;26,4;20,22;9,96;6,18;39,24;14;0,2381
07/07/2022 15:30:00;78;50;18,14;13,3;9,69;4,84;40,02;10;0,2229
07/07/2022 16:30:00;92;64;18,51;15,49;9,96;3,02;38,06;12;0,265
07/07/2022 17:30:00;230;143;26,91;22,58;9,96;4,33;16,09;26;0,5568
07/07/2022 18:30:00;120;77;24,34;20,98;10,22;3,36;31,58;19;0,2364
07/07/2022 19:30:00;103;60;26,79;24,16;10,48;2,63;36,1;18;0,2288
07/07/2022 20:30:00;80;55;70,09;51,53;10,48;18,56;27,27;20;0,2612
07/07/2022 21:30:00;96;58;23,29;18,54;10,48;4,75;24,33;17;0,2852
07/07/2022 22:30:00;78;46;19,16;17,43;10,74;1,73;22,17;22;0,2589
07/07/2022 23:30:00;63;41;23,32;18,79;10,48;4,53;24,52;14;0,1902
08/07/2022 00:30:00;58;44;25,49;19,72;10,48;5,77;27,07;17;0,1615
08/07/2022 01:30:00;60;41;17,65;16,25;10,48;1,4;28,05;20;0,1453
08/07/2022 02:30:00;52;37;15,85;14,08;10,22;1,77;24,91;13;0,1484
08/07/2022 03:30:00;43;22;10,38;9,54;10,22;0,84;22,76;16;0,1335
08/07/2022 04:30:00;36;17;9,01;8,22;10,22;0,79;22,76;10;0,1208
08/07/2022 05:30:00;40;24;8,21;7,44;9,69;0,77;19,23;15;0,1347
08/07/2022 06:30:00;39;25;7,43;6,33;9,69;1,1;15,69;14;0,1525
08/07/2022 07:30:00;54;35;6,18;5,41;9,96;0,77;11,57;14;0,2705
08/07/2022 08:30:00;89;45;9,74;9,03;10,22;0,71;13,93;17;0,2165
08/07/2022 09:30:00;48;34;10,5;9,59;10,22;0,91;30,8;12;0,1396
08/07/2022 10:30:00;57;34;22,98;18,84;9,69;4,14;31;21;0,1106
08/07/2022 11:30:00;55;36;21,89;16,07;9,69;5,82;29,82;22;0,1565
08/07/2022 12:30:00;59;43;9,68;7,21;10,22;2,47;27,86;26;0,1437
08/07/2022 13:30:00;68;40;9,68;6,85;9,96;2,83;28,25;24;0,1455
08/07/2022 14:30:00;61;41;12,37;8,77;9,96;3,6;31,98;25;0,1133
08/07/2022 15:30:00;91;56;14,59;9,17;9,69;5,42;34,13;34;0,1461
08/07/2022 16:30:00;82;47;14,75;10,85;10,22;3,9;34,33;29;0,113
08/07/2022 17:30:00;77;39;10,47;7,56;9,96;2,91;32,17;24;0,1484
08/07/2022 18:30:00;76;43;12,83;9,24;9,43;3,59;22,76;26;0,2317
08/07/2022 19:30:00;80;44;8,9;7,11;9,69;1,79;21,58;27;0,1775
08/07/2022 20:30:00;72;45;12,12;8,52;9,69;3,6;24,13;28;0,1462
08/07/2022 21:30:00;82;51;18,29;13,27;9,43;5,02;24,13;31;0,1894
08/07/2022 22:30:00;83;50;21,32;14,79;9,69;6,53;24,13;31;0,2105
08/07/2022 23:30:00;78;42;10,32;9,33;9,69;0,99;17,85;26;0,1775
09/07/2022 00:30:00;65;49;13,99;11,43;9,43;2,56;20,4;30;0,1293
09/07/2022 01:30:00;67;38;14,04;13,27;10,22;0,77;21,19;23;0,1109
09/07/2022 02:30:00;63;42;21,42;20,74;11;0,68;12,16;26;0,1275
09/07/2022 03:30:00;57;38;15,38;14,43;12,05;0,95;11,77;23;0,1134
09/07/2022 04:30:00;49;40;14,8;13,7;13,88;1,1;12,75;24;0,1043
09/07/2022 05:30:00;51;31;24,06;22,52;12,84;1,54;11,97;19;0,107
09/07/2022 06:30:00;47;31;18,96;17,87;11,79;1,09;7,45;19;0,1152
09/07/2022 07:30:00;44;32;18,77;16,95;10,74;1,82;6,67;20;0,1472
09/07/2022 08:30:00;50;33;16,86;14,75;18,6;2,11;14,12;20;0,1854
09/07/2022 09:30:00;48;34;18,65;16,67;15,72;1,98;29,62;21;0,1328
09/07/2022 10:30:00;48;34;23,17;15,37;12,57;7,8;42,77;21;0,1099
09/07/2022 11:30:00;56;35;29,22;21,74;19,91;7,48;43,16;21;0,1243
09/07/2022 12:30:00;61;37;13,28;10,6;29,34;2,68;44,53;23;0,1223
09/07/2022 13:30:00;80;50;7,89;6,01;47,68;1,88;45,32;31;0,1238
09/07/2022 14:30:00;73;47;14,67;10,38;30,65;4,29;55,52;29;0,1302
09/07/2022 15:30:00;74;53;15,65;11,81;18,86;3,84;58,85;32;0,1434
09/07/2022 16:30:00;74;54;18,7;13,71;31,7;4,99;45,12;33;0,1501
09/07/2022 17:30:00;70;50;10,27;8,26;118,41;2,01;18,24;31;0,1662
09/07/2022 18:30:00;71;53;11,05;9,31;152,99;1,74;17,07;32;0,2325
09/07/2022 19:30:00;67;51;31,03;23,9;45,06;7,13;29,03;31;0,237
09/07/2022 20:30:00;57;44;78,02;48,85;63,4;29,17;24,13;27;0,2054
09/07/2022 21:30:00;61;47;58,11;35,87;156,14;22,24;13,54;29;0,1964
09/07/2022 22:30:00;45;32;16,96;14,34;43,75;2,62;32,57;20;0,1805
09/07/2022 23:30:00;48;35;47,13;30,94;31,18;16,19;38,84;21;0,1525
10/07/2022 00:30:00;48;34;61,46;34,6;66,02;26,86;19,42;21;0,1476
10/07/2022 01:30:00;42;35;12,09;11,09;113,96;1;17,46;21;0,1502
10/07/2022 02:30:00;39;27;10,87;10,11;93;0,76;23,34;17;0,1368
10/07/2022 03:30:00;34;22;41,44;35,5;33,53;5,94;40,02;13;0,1307
10/07/2022 04:30:00;30;22;58,73;32,85;24,89;25,88;37,67;13;0,125
10/07/2022 05:30:00;37;22;20,37;17,21;24,36;3,16;32,76;13;0,1258
10/07/2022 06:30:00;29;22;3,75;3,12;19,12;0,63;35,31;13;0,125
10/07/2022 07:30:00;34;30;5,71;5,03;17,29;0,68;32,57;18;0,1721
10/07/2022 08:30:00;39;29;8,53;7,84;18,6;0,69;31;18;0,1694
10/07/2022 09:30:00;45;30;5,18;4,56;18,34;0,62;34,13;18;0,1431
10/07/2022 10:30:00;39;27;8,42;7,59;16,24;0,83;40,02;17;0,144
10/07/2022 11:30:00;51;34;9,62;8,13;23,05;1,49;38,25;21;0,1689
10/07/2022 12:30:00;54;38;8,72;6,91;40,87;1,81;39,43;23;0,1861
10/07/2022 13:30:00;57;37;5,77;4,54;25,15;1,23;49,83;23;0,1728
10/07/2022 14:30:00;55;43;14,83;11;17,55;3,83;53,56;26;0,1744
10/07/2022 15:30:00;60;45;21,63;15,92;14,93;5,71;54,14;28;0,1719
10/07/2022 16:30:00;74;51;7,76;6,2;13,88;1,56;51,99;31;0,1662
10/07/2022 17:30:00;77;55;6,29;5,14;45,85;1,15;24,91;34;0,1944
10/07/2022 18:30:00;76;56;7,17;5,72;47,42;1,45;17,26;34;0,2603
10/07/2022 19:30:00;98;58;6,6;5,63;22,53;0,97;9,61;35;0,4157
10/07/2022 20:30:00;67;53;53,82;41,11;19,12;12,71;15,5;32;0,3156
10/07/2022 21:30:00;57;39;41,67;38,67;17,29;3;24,13;24;0,2397
10/07/2022 22:30:00;47;38;49,26;44,2;16,24;5,06;36,29;23;0,1621
10/07/2022 23:30:00;51;35;30,6;28,84;14,93;1,76;38,84;21;0,1563
11/07/2022 00:30:00;47;37;19,48;18,31;14,41;1,17;41,98;23;0,1467
11/07/2022 01:30:00;38;32;10,23;9,66;13,62;0,57;49,63;20;0,131
11/07/2022 02:30:00;45;30;8,32;7,79;13,36;0,53;46,89;18;0,1295
11/07/2022 03:30:00;44;34;5,36;4,87;13,1;0,49;39,24;21;0,1325
11/07/2022 04:30:00;40;28;3,67;3,16;13,62;0,51;30,21;17;0,1373
11/07/2022 05:30:00;43;30;4,28;3,98;12,84;0,3;28,25;18;0,1386
11/07/2022 06:30:00;41;30;6,64;6,29;12,31;0,35;27,46;18;0,1486
11/07/2022 07:30:00;54;39;7,85;7,25;12,05;0,6;18,24;24;0,3163
11/07/2022 08:30:00;125;80;8,77;8,08;13,1;0,69;6,08;49;0,8283
11/07/2022 09:30:00;142;101;11,71;10,97;12,57;0,74;7,06;62;0,777
11/07/2022 10:30:00;93;59;29;24,42;12,05;4,58;13,93;36;0,31
11/07/2022 11:30:00;94;80;85,84;41,75;15,98;44,09;21,58;49;0,2341
11/07/2022 12:30:00;89;58;98,87;44,61;16,77;54,26;26,68;35;0,2517
11/07/2022 13:30:00;93;58;46,36;29,01;19,12;17,35;32,17;35;0,2261
11/07/2022 14:30:00;99;60;32,46;23,13;14,15;9,33;36,29;37;0,1937
11/07/2022 15:30:00;107;66;25,06;19,32;13,1;5,74;33,55;40;0,2068
11/07/2022 16:30:00;107;72;24,23;19,23;13,36;5;28,84;17;0,2242
11/07/2022 17:30:00;109;67;18,17;15,21;14,93;2,96;31,39;18;0,2469
11/07/2022 18:30:00;125;76;21,57;18,02;13,1;3,55;26,09;29;0,3688
11/07/2022 19:30:00;107;68;27,3;22,6;12,31;4,7;21,58;25;0,4162
11/07/2022 20:30:00;68;51;23,38;20,5;12,05;2,88;30,8;22;0,2221
11/07/2022 21:30:00;78;51;31,69;24,04;13,62;7,65;25,7;20;0,2616
11/07/2022 22:30:00;97;50;31,73;25,91;12,31;5,82;35,7;11;0,1624
