,latitude,longitude,measuring,DateTime
0,-28.456899,-48.972999,27.48,2022-11-21 10:41:59
1,-28.456899,-48.972999,27.61,2022-11-21 10:57:45
2,-28.456899,-48.972999,27.92,2022-11-21 11:13:34
3,-28.456899,-48.972999,28.17,2022-11-21 11:29:19
4,-28.456899,-48.972999,28.34,2022-11-21 11:45:05
5,-28.456899,-48.972999,28.46,2022-11-21 12:00:43
6,-28.456899,-48.972999,28.56,2022-11-21 12:16:30
7,-28.456899,-48.972999,28.69,2022-11-21 12:32:15
8,-28.456899,-48.972999,28.75,2022-11-21 12:47:58
9,-28.456899,-48.972999,28.83,2022-11-21 13:03:43
10,-28.456899,-48.972999,28.92,2022-11-21 13:19:30
11,-28.456899,-48.972999,28.93,2022-11-21 13:35:12
12,-28.456899,-48.972999,28.99,2022-11-21 13:50:59
13,-28.456899,-48.972999,29.05,2022-11-21 14:06:44
14,-28.456899,-48.972999,29.05,2022-11-21 14:22:30
15,-28.456899,-48.972999,29.04,2022-11-21 14:38:13
16,-28.456899,-48.972999,29.09,2022-11-21 14:54:00
17,-28.456899,-48.972999,29.17,2022-11-21 15:09:45
18,-28.456899,-48.972999,29.24,2022-11-21 15:25:30
19,-28.456899,-48.972999,29.28,2022-11-21 15:41:15
20,-28.456899,-48.972999,29.3,2022-11-21 15:57:00
21,-28.456899,-48.972999,29.3,2022-11-21 16:12:42
22,-28.456899,-48.972999,29.22,2022-11-21 16:28:27
23,-28.456899,-48.972999,29.07,2022-11-21 16:44:14
24,-28.456899,-48.972999,28.97,2022-11-21 17:00:00
25,-28.456899,-48.972999,28.94,2022-11-21 17:15:44
26,-28.456899,-48.972999,28.93,2022-11-21 17:31:30
27,-28.456899,-48.972999,28.92,2022-11-21 17:47:13
28,-28.456899,-48.972999,28.91,2022-11-21 18:02:58
29,-28.456899,-48.972999,28.9,2022-11-21 18:18:37
30,-28.456899,-48.972999,28.89,2022-11-21 18:34:22
31,-28.456899,-48.972999,28.88,2022-11-21 18:50:07
32,-28.456899,-48.972999,28.93,2022-11-21 19:05:52
33,-28.456899,-48.972999,28.99,2022-11-21 19:21:32
34,-28.456899,-48.972999,29.02,2022-11-21 19:37:16
35,-28.456899,-48.972999,29.02,2022-11-21 19:53:00
36,-28.456899,-48.972999,29.03,2022-11-21 20:08:45
37,-28.456899,-48.972999,29.01,2022-11-21 20:24:32
38,-28.456899,-48.972999,28.99,2022-11-21 20:40:17
39,-28.456899,-48.972999,28.98,2022-11-21 20:56:01
40,-28.456899,-48.972999,28.89,2022-11-21 21:11:46
41,-28.456899,-48.972999,28.84,2022-11-21 21:27:30
42,-28.456899,-48.972999,28.8,2022-11-21 21:43:13
43,-28.456899,-48.972999,28.76,2022-11-21 21:59:00
44,-28.456899,-48.972999,28.76,2022-11-21 22:14:45
45,-28.456899,-48.972999,28.73,2022-11-21 22:30:29
46,-28.456899,-48.972999,28.7,2022-11-21 22:46:14
47,-28.456899,-48.972999,28.68,2022-11-21 23:01:59
48,-28.456899,-48.972999,28.67,2022-11-21 23:17:44
49,-28.456899,-48.972999,28.64,2022-11-21 23:33:29
50,-28.456899,-48.972999,28.62,2022-11-21 23:49:13
51,-28.456899,-48.972999,28.61,2022-11-22 00:04:58
52,-28.456899,-48.972999,28.62,2022-11-22 00:20:43
53,-28.456899,-48.972999,28.61,2022-11-22 00:36:27
54,-28.456899,-48.972999,28.6,2022-11-22 00:52:12
55,-28.456899,-48.972999,28.59,2022-11-22 01:07:57
56,-28.456899,-48.972999,28.59,2022-11-22 01:23:42
57,-28.456899,-48.972999,28.59,2022-11-22 01:39:27
58,-28.456899,-48.972999,28.59,2022-11-22 01:55:11
59,-28.456899,-48.972999,28.6,2022-11-22 02:10:55
60,-28.456899,-48.972999,28.6,2022-11-22 02:26:40
